player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Aleksi Peltonen (F),HC Lugano,39,1,3,4,0.10,4,-1,https://www.eliteprospects.com/player/250072/aleksi-peltonen,2024-2025,nl,Aleksi Peltonen (F),F
Gaël Christe (D),EHC Biel-Bienne,47,1,3,4,0.09,8,-10,https://www.eliteprospects.com/player/703558/gael-christe,2024-2025,nl,Gaël Christe (D),D
Makai Holdener (W/C),Lausanne HC,49,1,3,4,0.08,35,-11,https://www.eliteprospects.com/player/153631/makai-holdener,2024-2025,nl,Makai Holdener (W/C),W/C
Cédric Fiedler (D),Lausanne HC,50,1,3,4,0.08,12,-2,https://www.eliteprospects.com/player/410168/cedric-fiedler,2024-2025,nl,Cédric Fiedler (D),D
Simone Terraneo (D),HC Ambrì-Piotta,34,0,4,4,0.12,8,4,https://www.eliteprospects.com/player/691660/simone-terraneo,2024-2025,nl,Simone Terraneo (D),D
Isacco Dotti (D),HC Ambrì-Piotta,39,0,4,4,0.10,8,0,https://www.eliteprospects.com/player/85319/isacco-dotti,2024-2025,nl,Isacco Dotti (D),D
Kevin Bozon (LW/RW),HC Ajoie,43,0,4,4,0.09,27,-15,https://www.eliteprospects.com/player/92269/kevin-bozon,2024-2025,nl,Kevin Bozon (LW/RW),LW/RW
Thomas Thiry (D),HC Ajoie,52,0,4,4,0.08,22,-18,https://www.eliteprospects.com/player/187699/thomas-thiry,2024-2025,nl,Thomas Thiry (D),D
Jérémie Bärtschi (RW),EHC Biel-Bienne,11,2,1,3,0.27,2,-2,https://www.eliteprospects.com/player/291292/jeremie-bartschi,2024-2025,nl,Jérémie Bärtschi (RW),RW
Nicholas Steiner (D),EHC Kloten,16,2,1,3,0.19,6,4,https://www.eliteprospects.com/player/34826/nicholas-steiner,2024-2025,nl,Nicholas Steiner (D),D
Christophe Cavalleri (C),Genève-Servette HC,36,2,1,3,0.08,6,-8,https://www.eliteprospects.com/player/465366/christophe-cavalleri,2024-2025,nl,Christophe Cavalleri (C),C
Cole Cormier (C/W),HC Lugano,41,2,1,3,0.07,10,-6,https://www.eliteprospects.com/player/201779/cole-cormier,2024-2025,nl,Cole Cormier (C/W),C/W
Diego Kostner (C),HC Ambrì-Piotta,43,2,1,3,0.07,8,-1,https://www.eliteprospects.com/player/34623/diego-kostner,2024-2025,nl,Diego Kostner (C),C
Emils Veckaktins (LW),HC Ajoie,44,2,1,3,0.07,37,-14,https://www.eliteprospects.com/player/691682/emils-veckaktins,2024-2025,nl,Emils Veckaktins (LW),LW
Elvis Schläpfer (C),totals,50,2,1,3,0.06,14,-6,https://www.eliteprospects.com/player/449082/elvis-schlapfer,2024-2025,nl,Elvis Schläpfer (C),C
Arnaud Jacquemet (D/RW),Genève-Servette HC,52,2,1,3,0.06,2,-15,https://www.eliteprospects.com/player/11679/arnaud-jacquemet,2024-2025,nl,Arnaud Jacquemet (D/RW),D/RW
Mauro Dufner (D),HC Fribourg-Gottéron,13,1,2,3,0.23,0,0,https://www.eliteprospects.com/player/95329/mauro-dufner,2024-2025,nl,Mauro Dufner (D),D
Nathan Vouardoux (D),Lausanne HC,23,1,2,3,0.13,0,7,https://www.eliteprospects.com/player/291304/nathan-vouardoux,2024-2025,nl,Nathan Vouardoux (D),D
Nic Balestra (D),EV Zug,23,1,2,3,0.13,4,-3,https://www.eliteprospects.com/player/781193/nic-balestra,2024-2025,nl,Nic Balestra (D),D
Alessandro Segafredo (RW),ZSC Lions,24,1,2,3,0.13,8,2,https://www.eliteprospects.com/player/547048/alessandro-segafredo,2024-2025,nl,Alessandro Segafredo (RW),RW
Alain Graf (C),SC Bern,32,1,2,3,0.09,4,-1,https://www.eliteprospects.com/player/691518/alain-graf,2024-2025,nl,Alain Graf (C),C
Marco Zanetti (RW),HC Lugano,45,1,2,3,0.07,10,-4,https://www.eliteprospects.com/player/487627/marco-zanetti,2024-2025,nl,Marco Zanetti (RW),RW
Frantisek Rehak (C/LW),EHC Kloten,12,0,3,3,0.25,4,0,https://www.eliteprospects.com/player/297876/frantisek-rehak,2024-2025,nl,Frantisek Rehak (C/LW),C/LW
Jonah Neuenschwander (F),EHC Biel-Bienne,15,0,3,3,0.20,0,1,https://www.eliteprospects.com/player/709625/jonah-neuenschwander,2024-2025,nl,Jonah Neuenschwander (F),F
Rocco Pezzullo (D),HC Ambrì-Piotta,20,0,3,3,0.15,6,-5,https://www.eliteprospects.com/player/293164/rocco-pezzullo,2024-2025,nl,Rocco Pezzullo (D),D
Joel Scheidegger (D),HC Ajoie,29,0,3,3,0.10,14,-12,https://www.eliteprospects.com/player/114329/joel-scheidegger,2024-2025,nl,Joel Scheidegger (D),D
Christian Marti (D),ZSC Lions,46,0,3,3,0.07,18,2,https://www.eliteprospects.com/player/85322/christian-marti,2024-2025,nl,Christian Marti (D),D
Jeremi Gerber (LW/RW),HC Fribourg-Gottéron,49,0,3,3,0.06,4,-6,https://www.eliteprospects.com/player/333546/jeremi-gerber,2024-2025,nl,Jeremi Gerber (LW/RW),LW/RW
Dario Sidler (D),EHC Kloten,50,0,3,3,0.06,4,-7,https://www.eliteprospects.com/player/596668/dario-sidler,2024-2025,nl,Dario Sidler (D),D
Colin Gerber (D),SC Rapperswil-Jona Lakers,33,2,0,2,0.06,8,1,https://www.eliteprospects.com/player/174516/colin-gerber,2024-2025,nl,Colin Gerber (D),D
Brendan Perlini (LW),Lausanne HC,4,1,1,2,0.50,31,-1,https://www.eliteprospects.com/player/186992/brendan-perlini,2024-2025,nl,Brendan Perlini (LW),LW
Jordann Bougro (C/RW),Lausanne HC,8,1,1,2,0.25,2,1,https://www.eliteprospects.com/player/153870/jordann-bougro,2024-2025,nl,Jordann Bougro (C/RW),C/RW
Timo Jenni (W/C),SCL Tigers,9,1,1,2,0.22,0,1,https://www.eliteprospects.com/player/529831/timo-jenni,2024-2025,nl,Timo Jenni (W/C),W/C
Loris Wey (C/RW),EV Zug,17,1,1,2,0.12,4,3,https://www.eliteprospects.com/player/669807/loris-wey,2024-2025,nl,Loris Wey (C/RW),C/RW
William Hedlund (C/RW),HC Ambrì-Piotta,19,1,1,2,0.11,2,3,https://www.eliteprospects.com/player/518264/william-hedlund,2024-2025,nl,William Hedlund (C/RW),C/RW
Daniel Olsson (F),ZSC Lions,20,1,1,2,0.10,25,-5,https://www.eliteprospects.com/player/783248/daniel-olsson,2024-2025,nl,Daniel Olsson (F),F
Zaccheo Dotti (D),HC Ambrì-Piotta,32,1,1,2,0.06,10,-1,https://www.eliteprospects.com/player/91040/zaccheo-dotti,2024-2025,nl,Zaccheo Dotti (D),D
Marco Maurer (D),HC Ajoie,39,1,1,2,0.05,28,-12,https://www.eliteprospects.com/player/15151/marco-maurer,2024-2025,nl,Marco Maurer (D),D
Jacob Larsson (D),SC Rapperswil-Jona Lakers,6,0,2,2,0.33,31,2,https://www.eliteprospects.com/player/147719/jacob-larsson,2024-2025,nl,Jacob Larsson (D),D
Robin Nico Antenen (LW),EV Zug,22,0,2,2,0.09,2,3,https://www.eliteprospects.com/player/801192/robin-nico-antenen,2024-2025,nl,Robin Nico Antenen (LW),LW
Samuel Kreis (D),SC Bern,24,0,2,2,0.08,4,1,https://www.eliteprospects.com/player/85291/samuel-kreis,2024-2025,nl,Samuel Kreis (D),D
Noah Delémont (D),totals,27,0,2,2,0.07,4,-3,https://www.eliteprospects.com/player/291294/noah-delemont,2024-2025,nl,Noah Delémont (D),D
Tim Minder (D),HC Ajoie,28,0,2,2,0.07,8,-11,https://www.eliteprospects.com/player/637650/tim-minder,2024-2025,nl,Tim Minder (D),D
Claudio Cadonau (D),SCL Tigers,36,0,2,2,0.06,8,-3,https://www.eliteprospects.com/player/18468/claudio-cadonau,2024-2025,nl,Claudio Cadonau (D),D
Valentin Pilet (D),HC Ajoie,38,0,2,2,0.05,78,-13,https://www.eliteprospects.com/player/187657/valentin-pilet,2024-2025,nl,Valentin Pilet (D),D
Joel Henry (C),ZSC Lions,42,0,2,2,0.05,0,-5,https://www.eliteprospects.com/player/624057/joel-henry,2024-2025,nl,Joel Henry (C),C
Jannik Fischer (D),HC Ajoie,50,0,2,2,0.04,51,-18,https://www.eliteprospects.com/player/17690/jannik-fischer,2024-2025,nl,Jannik Fischer (D),D
Gaëtan Haas (C),EHC Biel-Bienne,5,1,0,1,0.20,0,-1,https://www.eliteprospects.com/player/34816/gaetan-haas,2024-2025,nl,Gaëtan Haas (C),C
Matthias Mémeteau (C/RW),Lausanne HC,12,1,0,1,0.08,0,-1,https://www.eliteprospects.com/player/336131/matthias-memeteau,2024-2025,nl,Matthias Mémeteau (C/RW),C/RW
Joel Marchon (LW),EHC Kloten,12,1,0,1,0.08,6,-4,https://www.eliteprospects.com/player/596666/joel-marchon,2024-2025,nl,Joel Marchon (LW),LW
Dominik Binias (F),HC Fribourg-Gottéron,14,1,0,1,0.07,0,-1,https://www.eliteprospects.com/player/539790/dominik-binias,2024-2025,nl,Dominik Binias (F),F
Kevin Etter (C),HC Fribourg-Gottéron,16,1,0,1,0.06,2,-3,https://www.eliteprospects.com/player/576749/kevin-etter,2024-2025,nl,Kevin Etter (C),C
Bastien Pouilly (D),HC Ajoie,21,1,0,1,0.05,4,-5,https://www.eliteprospects.com/player/135732/bastien-pouilly,2024-2025,nl,Bastien Pouilly (D),D
Michael Loosli (W),Genève-Servette HC,46,1,0,1,0.02,10,-17,https://www.eliteprospects.com/player/93781/michael-loosli,2024-2025,nl,Michael Loosli (W),W
Nico Lehmann (C/W),EHC Kloten,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/293160/nico-lehmann,2024-2025,nl,Nico Lehmann (C/W),C/W
Hardy Häman Aktell (D),SC Bern,2,0,1,1,0.50,2,-2,https://www.eliteprospects.com/player/242658/hardy-haman-aktell,2024-2025,nl,Hardy Häman Aktell (D),D
Yannick Brüschweiler (C/LW),HC Ambrì-Piotta,3,0,1,1,0.33,0,2,https://www.eliteprospects.com/player/311380/yannick-bruschweiler,2024-2025,nl,Yannick Brüschweiler (C/LW),C/LW
Livio Christen (C/W),EHC Biel-Bienne,4,0,1,1,0.25,0,0,https://www.eliteprospects.com/player/985740/livio-christen,2024-2025,nl,Livio Christen (C/W),C/W
Jayce Hawryluk (RW/C),EHC Kloten,5,0,1,1,0.20,0,-5,https://www.eliteprospects.com/player/120626/jayce-hawryluk,2024-2025,nl,Jayce Hawryluk (RW/C),RW/C
Jonathan Ang (RW/C),HC Ambrì-Piotta,7,0,1,1,0.14,2,-4,https://www.eliteprospects.com/player/251447/jonathan-ang,2024-2025,nl,Jonathan Ang (RW/C),RW/C
Timo Bünzli (D),ZSC Lions,11,0,1,1,0.09,2,1,https://www.eliteprospects.com/player/711933/timo-bunzli,2024-2025,nl,Timo Bünzli (D),D
Guillaume Maillard (C/RW),Genève-Servette HC,19,0,1,1,0.05,2,-9,https://www.eliteprospects.com/player/242290/guillaume-maillard,2024-2025,nl,Guillaume Maillard (C/RW),C/RW
Adam Rundqvist (D/C),HC Ajoie,27,0,1,1,0.04,6,-11,https://www.eliteprospects.com/player/10020/adam-rundqvist,2024-2025,nl,Adam Rundqvist (D/C),D/C
Nolan Cattin (RW),EHC Biel-Bienne,30,0,1,1,0.03,2,-4,https://www.eliteprospects.com/player/673828/nolan-cattin,2024-2025,nl,Nolan Cattin (RW),RW
Simon Seiler (D),HC Fribourg-Gottéron,31,0,1,1,0.03,41,-2,https://www.eliteprospects.com/player/156091/simon-seiler,2024-2025,nl,Simon Seiler (D),D
Nick Meile (D),HC Lugano,33,0,1,1,0.03,6,1,https://www.eliteprospects.com/player/687347/nick-meile,2024-2025,nl,Nick Meile (D),D
Mike Völlmin (D),Genève-Servette HC,34,0,1,1,0.03,6,-11,https://www.eliteprospects.com/player/163964/mike-vollmin,2024-2025,nl,Mike Völlmin (D),D
Marc Wieser (RW),HC Davos,42,0,1,1,0.02,4,-11,https://www.eliteprospects.com/player/17570/marc-wieser,2024-2025,nl,Marc Wieser (RW),RW
Enzo Guebey (D),HC Davos,46,0,1,1,0.02,14,-8,https://www.eliteprospects.com/player/270301/enzo-guebey,2024-2025,nl,Enzo Guebey (D),D
Nicolas Perrenoud (LW/RW),Lausanne HC,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/624644/nicolas-perrenoud,2024-2025,nl,Nicolas Perrenoud (LW/RW),LW/RW
Darels Dukurs (F),SCL Tigers,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/557692/darels-dukurs,2024-2025,nl,Darels Dukurs (F),F
Daniel Ljunggren (C),HC Fribourg-Gottéron,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/21828/daniel-ljunggren,2024-2025,nl,Daniel Ljunggren (C),C
Cédric Aeschbach (D),HC Ajoie,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/546698/cedric-aeschbach,2024-2025,nl,Cédric Aeschbach (D),D
Benjamin Quinn (D),SC Rapperswil-Jona Lakers,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/529824/benjamin-quinn,2024-2025,nl,Benjamin Quinn (D),D
Allan McShane (C),HC Davos,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/313532/allan-mcshane,2024-2025,nl,Allan McShane (C),C
Jakob Stukel (LW),HC Ajoie,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/197807/jakob-stukel,2024-2025,nl,Jakob Stukel (LW),LW
Noah Rod (LW/RW),Genève-Servette HC,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/97120/noah-rod,2024-2025,nl,Noah Rod (LW/RW),LW/RW
Cédric Hächler (D),HC Fribourg-Gottéron,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/70428/cedric-hachler,2024-2025,nl,Cédric Hächler (D),D
Maxime Montandon (D),HC Lugano,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/34867/maxime-montandon,2024-2025,nl,Maxime Montandon (D),D
Arnaud Montandon (C/W),HC Ambrì-Piotta,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/27315/arnaud-montandon,2024-2025,nl,Arnaud Montandon (C/W),C/W
Ronalds Kenins (LW/RW),Lausanne HC,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/22458/ronalds-kenins,2024-2025,nl,Ronalds Kenins (LW/RW),LW/RW
Joakim Nordström (C/LW),HC Davos,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/18332/joakim-nordstrom,2024-2025,nl,Joakim Nordström (C/LW),C/LW
Denis Hollenstein (LW/RW),ZSC Lions,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/11838/denis-hollenstein,2024-2025,nl,Denis Hollenstein (LW/RW),LW/RW
Lawrence Pilut (D),Lausanne HC,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/84938/lawrence-pilut,2024-2025,nl,Lawrence Pilut (D),D
Nadir Scilacci (D),HC Ambrì-Piotta,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/749306/nadir-scilacci,2024-2025,nl,Nadir Scilacci (D),D
Guus Van der Kaaij (D),HC Davos,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/944329/guus-van-der-kaaij,2024-2025,nl,Guus Van der Kaaij (D),D
Joel Kurt (D),EHC Biel-Bienne,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/860636/joel-kurt,2024-2025,nl,Joel Kurt (D),D
Daniil Ustinkov (D),ZSC Lions,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/800542/daniil-ustinkov,2024-2025,nl,Daniil Ustinkov (D),D
Maxime Mariéthoz (RW),Genève-Servette HC,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/746123/maxime-mariethoz,2024-2025,nl,Maxime Mariéthoz (RW),RW
Mark Sever (LW/RW),EHC Biel-Bienne,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/723581/mark-sever,2024-2025,nl,Mark Sever (LW/RW),LW/RW
Kevin Zürcher (F),SC Bern,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/710540/kevin-zurcher,2024-2025,nl,Kevin Zürcher (F),F
Dorian Moret (D),EV Zug,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/690420/dorian-moret,2024-2025,nl,Dorian Moret (D),D
Mattheo Reinhard (C),EHC Biel-Bienne,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/547652/mattheo-reinhard,2024-2025,nl,Mattheo Reinhard (C),C
Loïc In-Albon (D/C/LW),EHC Biel-Bienne,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/224996/loic-in-albon,2024-2025,nl,Loïc In-Albon (D/C/LW),D/C/LW
Marco Forrer (D),SC Bern,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/139240/marco-forrer,2024-2025,nl,Marco Forrer (D),D
Stefan Rüegsegger (RW),Lausanne HC,1,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/174558/stefan-ruegsegger,2024-2025,nl,Stefan Rüegsegger (RW),RW
Laurin Liniger (F),SC Bern,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/546725/laurin-liniger,2024-2025,nl,Laurin Liniger (F),F
Jonas Schwab (D),SCL Tigers,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/649925/jonas-schwab,2024-2025,nl,Jonas Schwab (D),D
David Eugster (F),EHC Biel-Bienne,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/301062/david-eugster,2024-2025,nl,David Eugster (F),F
Manuel von Rohr (F),EHC Biel-Bienne,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/917539/manuel-von-rohr,2024-2025,nl,Manuel von Rohr (F),F
Beni Waidacher (C),HC Davos,2,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/824432/beni-waidacher,2024-2025,nl,Beni Waidacher (C),C
Robin Bisig (D),SC Rapperswil-Jona Lakers,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/784989/robin-bisig,2024-2025,nl,Robin Bisig (D),D
Mike Cuesta Flores (D),EHC Kloten,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/763820/mike-cuesta-flores,2024-2025,nl,Mike Cuesta Flores (D),D
Enea Togni (D),HC Lugano,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/749307/enea-togni,2024-2025,nl,Enea Togni (D),D
Jérémy Chèvre (F),HC Ajoie,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/747319/jeremy-chevre,2024-2025,nl,Jérémy Chèvre (F),F
Joël Blaser (C/W/D),HC Davos,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/732984/joel-blaser,2024-2025,nl,Joël Blaser (C/W/D),C/W/D
Colin Lindemann (LW),EV Zug,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/619286/colin-lindemann,2024-2025,nl,Colin Lindemann (LW),LW
Luca Deussen (D),EHC Kloten,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/596662/luca-deussen,2024-2025,nl,Luca Deussen (D),D
Julien Rod (LW/RW),HC Fribourg-Gottéron,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/529827/julien-rod,2024-2025,nl,Julien Rod (LW/RW),LW/RW
Devin Stehli (F),EHC Kloten,2,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/342114/devin-stehli,2024-2025,nl,Devin Stehli (F),F
Toms Andersons (RW/LW),SC Bern,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/108089/toms-andersons,2024-2025,nl,Toms Andersons (RW/LW),RW/LW
Yannick Blaser (D),ZSC Lions,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/28871/yannick-blaser,2024-2025,nl,Yannick Blaser (D),D
Chase De Leo (LW/C),ZSC Lions,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/116909/chase-de-leo,2024-2025,nl,Chase De Leo (LW/C),LW/C
Matthew Kellenberger (D),EHC Kloten,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/201672/matthew-kellenberger,2024-2025,nl,Matthew Kellenberger (D),D
Jannik Canova (RW),SCL Tigers,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/411276/jannik-canova,2024-2025,nl,Jannik Canova (RW),RW
Kevin Lindemann (C),EHC Kloten,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/444620/kevin-lindemann,2024-2025,nl,Kevin Lindemann (C),C
Livio Truog (LW),ZSC Lions,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/656109/livio-truog,2024-2025,nl,Livio Truog (LW),LW
Yanik Lichtensteiger (D),HC Davos,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/743453/yanik-lichtensteiger,2024-2025,nl,Yanik Lichtensteiger (D),D
Luc Bachmann (D),EV Zug,4,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/781192/luc-bachmann,2024-2025,nl,Luc Bachmann (D),D
Tim Mathys (D),SCL Tigers,4,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/703752/tim-mathys,2024-2025,nl,Tim Mathys (D),D
Janis Embacher (C/RW),SC Rapperswil-Jona Lakers,5,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/738310/janis-embacher,2024-2025,nl,Janis Embacher (C/RW),C/RW
Santiago Näf (F),HC Fribourg-Gottéron,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/539882/santiago-naf,2024-2025,nl,Santiago Näf (F),F
Kimo Gruber (C/RW),ZSC Lions,6,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/681821/kimo-gruber,2024-2025,nl,Kimo Gruber (C/RW),C/RW
Levin Moser (F),SC Bern,6,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/778863/levin-moser,2024-2025,nl,Levin Moser (F),F
Damien Brunner (RW/LW),EHC Biel-Bienne,6,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/18949/damien-brunner,2024-2025,nl,Damien Brunner (RW/LW),RW/LW
Vincent Ryser (F),SC Bern,6,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/549912/vincent-ryser,2024-2025,nl,Vincent Ryser (F),F
Jan Hornecker (LW/RW),SC Rapperswil-Jona Lakers,7,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/681848/jan-hornecker,2024-2025,nl,Jan Hornecker (LW/RW),LW/RW
Jamie Villard (RW),EHC Biel-Bienne,7,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/863149/jamie-villard,2024-2025,nl,Jamie Villard (RW),RW
Ian Derungs (LW/RW),EHC Biel-Bienne,8,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/311548/ian-derungs,2024-2025,nl,Ian Derungs (LW/RW),LW/RW
Simon Müller (D),HC Davos,8,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/863034/simon-muller,2024-2025,nl,Simon Müller (D),D
Matthias Rossi (RW),SCL Tigers,8,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/34823/matthias-rossi,2024-2025,nl,Matthias Rossi (RW),RW
Giovanni Morini (C/LW),HC Lugano,9,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/147951/giovanni-morini,2024-2025,nl,Giovanni Morini (C/LW),C/LW
Gian-Marco Hammerer (F),Lausanne HC,9,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/486023/gian-marco-hammerer,2024-2025,nl,Gian-Marco Hammerer (F),F
Nils Rhyn (D),SC Bern,12,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/788403/nils-rhyn,2024-2025,nl,Nils Rhyn (D),D
Gaël Haas (D),Lausanne HC,13,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/690425/gael-haas,2024-2025,nl,Gaël Haas (D),D
Cyril Keller (C/RW),EHC Kloten,13,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/803422/cyril-keller,2024-2025,nl,Cyril Keller (C/RW),C/RW
Baptiste Vouardoux (D),Genève-Servette HC,13,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/704316/baptiste-vouardoux,2024-2025,nl,Baptiste Vouardoux (D),D
Marlon Graf (F),ZSC Lions,13,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/577453/marlon-graf,2024-2025,nl,Marlon Graf (F),F
Antoine Guignard (W),Genève-Servette HC,14,0,0,0,0.00,0,-5,https://www.eliteprospects.com/player/636840/antoine-guignard,2024-2025,nl,Antoine Guignard (W),W
Reto Schmutz (LW),HC Ajoie,14,0,0,0,0.00,4,-6,https://www.eliteprospects.com/player/34825/reto-schmutz,2024-2025,nl,Reto Schmutz (LW),LW
Brendan Lemieux (LW),HC Davos,15,0,0,0,0.00,10,-8,https://www.eliteprospects.com/player/177647/brendan-lemieux,2024-2025,nl,Brendan Lemieux (LW),LW
Yoann Imesch (F),Genève-Servette HC,18,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/542992/yoann-imesch,2024-2025,nl,Yoann Imesch (F),F
Jan Schwendeler (D),ZSC Lions,20,0,0,0,0.00,6,-2,https://www.eliteprospects.com/player/624658/jan-schwendeler,2024-2025,nl,Jan Schwendeler (D),D
Mischa Geisser (D/LW),EV Zug,24,0,0,0,0.00,14,1,https://www.eliteprospects.com/player/828973/mischa-geisser,2024-2025,nl,Mischa Geisser (D/LW),D/LW
Liekit Reichle (F),totals,25,0,0,0,0.00,2,-5,https://www.eliteprospects.com/player/548287/liekit-reichle,2024-2025,nl,Liekit Reichle (F),F
Leandro Hausheer (D),HC Lugano,29,0,0,0,0.00,4,-6,https://www.eliteprospects.com/player/605293/leandro-hausheer,2024-2025,nl,Leandro Hausheer (D),D
