player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Marcus Paulsson (LW),Växjö Lakers HC,17,2,3,5,0.29,10,-4,https://www.eliteprospects.com/player/547/marcus-paulsson,2019-2020,shl,Marcus Paulsson (LW),LW
Craig Schira (D),Rögle BK,31,2,3,5,0.16,6,-6,https://www.eliteprospects.com/player/9334/craig-schira,2019-2020,shl,Craig Schira (D),D
Patrik Norén (D),Skellefteå AIK,35,2,3,5,0.14,22,0,https://www.eliteprospects.com/player/20384/patrik-noren,2019-2020,shl,Patrik Norén (D),D
Robin Norell (D),Djurgårdens IF,51,2,3,5,0.10,22,-9,https://www.eliteprospects.com/player/38721/robin-norell,2019-2020,shl,Robin Norell (D),D
Nick Sörensen (RW),totals,21,1,4,5,0.24,8,-6,https://www.eliteprospects.com/player/33472/nick-sorensen,2019-2020,shl,Nick Sörensen (RW),RW
Nichlas Torp (D),IK Oskarshamn,39,1,4,5,0.13,34,-7,https://www.eliteprospects.com/player/4509/nichlas-torp,2019-2020,shl,Nichlas Torp (D),D
Joonas Jalvanti (D),Luleå HF,44,1,4,5,0.11,4,11,https://www.eliteprospects.com/player/7951/joonas-jalvanti,2019-2020,shl,Joonas Jalvanti (D),D
Oliver Bohm (D),Växjö Lakers HC,51,1,4,5,0.10,12,6,https://www.eliteprospects.com/player/16726/oliver-bohm,2019-2020,shl,Oliver Bohm (D),D
Ben Youds (D),IK Oskarshamn,9,0,5,5,0.56,4,-1,https://www.eliteprospects.com/player/38325/ben-youds,2019-2020,shl,Ben Youds (D),D
Didrik Strömberg (D),HV71,47,0,5,5,0.11,48,-1,https://www.eliteprospects.com/player/38728/didrik-stromberg,2019-2020,shl,Didrik Strömberg (D),D
Stefan Warg (D),Örebro HK,49,0,5,5,0.10,36,-5,https://www.eliteprospects.com/player/6870/stefan-warg,2019-2020,shl,Stefan Warg (D),D
Gustav Backström (D),Örebro HK,52,0,5,5,0.10,35,3,https://www.eliteprospects.com/player/32195/gustav-backstrom,2019-2020,shl,Gustav Backström (D),D
Kevin Wennström (C/LW),Rögle BK,29,3,1,4,0.14,2,-2,https://www.eliteprospects.com/player/318046/kevin-wennstrom,2019-2020,shl,Kevin Wennström (C/LW),C/LW
Albin Sundsvik (C/W),Skellefteå AIK,38,3,1,4,0.11,2,-5,https://www.eliteprospects.com/player/344692/albin-sundsvik,2019-2020,shl,Albin Sundsvik (C/W),C/W
Matt Carey (W/C),Leksands IF,7,2,2,4,0.57,6,3,https://www.eliteprospects.com/player/76090/matt-carey,2019-2020,shl,Matt Carey (W/C),W/C
Darren Nowick (RW/C),Skellefteå AIK,11,2,2,4,0.36,14,4,https://www.eliteprospects.com/player/93823/darren-nowick,2019-2020,shl,Darren Nowick (RW/C),RW/C
Filip Sveningsson (LW/RW),IK Oskarshamn,29,2,2,4,0.14,14,0,https://www.eliteprospects.com/player/244859/filip-sveningsson,2019-2020,shl,Filip Sveningsson (LW/RW),LW/RW
Filip Johansson (D),Leksands IF,39,2,2,4,0.10,14,-9,https://www.eliteprospects.com/player/316794/filip-johansson,2019-2020,shl,Filip Johansson (D),D
Jacob Andersson (D),Skellefteå AIK,43,2,2,4,0.09,8,-6,https://www.eliteprospects.com/player/39014/jacob-andersson,2019-2020,shl,Jacob Andersson (D),D
Mikael Frycklund (C),Linköping HC,28,1,3,4,0.14,20,-1,https://www.eliteprospects.com/player/29266/mikael-frycklund,2019-2020,shl,Mikael Frycklund (C),C
Matias Lassen (D),Malmö Redhawks,30,1,3,4,0.13,8,1,https://www.eliteprospects.com/player/148162/matias-lassen,2019-2020,shl,Matias Lassen (D),D
Jens Westin (D),Färjestad BK,31,1,3,4,0.13,6,-3,https://www.eliteprospects.com/player/6417/jens-westin,2019-2020,shl,Jens Westin (D),D
Andreé Hult (C),Leksands IF,42,1,3,4,0.10,12,-4,https://www.eliteprospects.com/player/4067/andree-hult,2019-2020,shl,Andreé Hult (C),C
Anton Mylläri (D),totals,47,1,3,4,0.09,28,-8,https://www.eliteprospects.com/player/6017/anton-myllari,2019-2020,shl,Anton Mylläri (D),D
Johan Alcén (LW/RW),Brynäs IF,50,1,3,4,0.08,10,-9,https://www.eliteprospects.com/player/3415/johan-alcen,2019-2020,shl,Johan Alcén (LW/RW),LW/RW
Hampus Larsson (D),Linköping HC,52,1,3,4,0.08,16,-8,https://www.eliteprospects.com/player/86426/hampus-larsson,2019-2020,shl,Hampus Larsson (D),D
Yohann Auvitu (D),Luleå HF,18,0,4,4,0.22,2,2,https://www.eliteprospects.com/player/11949/yohann-auvitu,2019-2020,shl,Yohann Auvitu (D),D
Viktor Lodin (C/W),Örebro HK,22,0,4,4,0.18,2,-1,https://www.eliteprospects.com/player/287856/viktor-lodin,2019-2020,shl,Viktor Lodin (C/W),C/W
Gustav Possler (LW/RW),Djurgårdens IF,26,0,4,4,0.15,6,-1,https://www.eliteprospects.com/player/26019/gustav-possler,2019-2020,shl,Gustav Possler (LW/RW),LW/RW
Alexander Lindelöf (D),Brynäs IF,45,0,4,4,0.09,8,-5,https://www.eliteprospects.com/player/115435/alexander-lindelof,2019-2020,shl,Alexander Lindelöf (D),D
Pontus Widerström (C),totals,46,0,4,4,0.09,45,-11,https://www.eliteprospects.com/player/43993/pontus-widerstrom,2019-2020,shl,Pontus Widerström (C),C
Daniel Rahimi (D),Växjö Lakers HC,52,0,4,4,0.08,32,5,https://www.eliteprospects.com/player/3856/daniel-rahimi,2019-2020,shl,Daniel Rahimi (D),D
Adam Ginning (D),Linköping HC,27,2,1,3,0.11,35,6,https://www.eliteprospects.com/player/281968/adam-ginning,2019-2020,shl,Adam Ginning (D),D
Nils Åman (C/W),Leksands IF,8,1,2,3,0.38,0,0,https://www.eliteprospects.com/player/343876/nils-aman,2019-2020,shl,Nils Åman (C/W),C/W
Daniel Norbe (D),HV71,10,1,2,3,0.30,4,-4,https://www.eliteprospects.com/player/38719/daniel-norbe,2019-2020,shl,Daniel Norbe (D),D
Toni Kallela (LW/RW),Skellefteå AIK,11,1,2,3,0.27,0,-1,https://www.eliteprospects.com/player/40405/toni-kallela,2019-2020,shl,Toni Kallela (LW/RW),LW/RW
Melker Eriksson (C),Rögle BK,14,1,2,3,0.21,2,0,https://www.eliteprospects.com/player/387506/melker-eriksson,2019-2020,shl,Melker Eriksson (C),C
Helge Grans (D),Malmö Redhawks,21,1,2,3,0.14,4,-4,https://www.eliteprospects.com/player/395302/helge-grans,2019-2020,shl,Helge Grans (D),D
William Worge Kreü (D),Linköping HC,25,1,2,3,0.12,10,-6,https://www.eliteprospects.com/player/281973/william-worge-kreu,2019-2020,shl,William Worge Kreü (D),D
Malte Setkov (D),Malmö Redhawks,29,1,2,3,0.10,8,-2,https://www.eliteprospects.com/player/265424/malte-setkov,2019-2020,shl,Malte Setkov (D),D
Sebastian Stålberg (RW),Frölunda HC,47,1,2,3,0.06,4,5,https://www.eliteprospects.com/player/9703/sebastian-stalberg,2019-2020,shl,Sebastian Stålberg (RW),RW
Jonas Junland (D),Linköping HC,13,0,3,3,0.23,10,8,https://www.eliteprospects.com/player/3442/jonas-junland,2019-2020,shl,Jonas Junland (D),D
Pontus Näsén (D),IK Oskarshamn,28,0,3,3,0.11,4,-11,https://www.eliteprospects.com/player/184366/pontus-nasen,2019-2020,shl,Pontus Näsén (D),D
Albin Eriksson (RW/LW),totals,29,0,3,3,0.10,6,-2,https://www.eliteprospects.com/player/265297/albin-eriksson,2019-2020,shl,Albin Eriksson (RW/LW),RW/LW
Simon Lundmark (D),Linköping HC,40,0,3,3,0.08,6,-11,https://www.eliteprospects.com/player/344757/simon-lundmark,2019-2020,shl,Simon Lundmark (D),D
Pontus Själin (D),Luleå HF,47,0,3,3,0.06,18,-1,https://www.eliteprospects.com/player/86227/pontus-sjalin,2019-2020,shl,Pontus Själin (D),D
Fredrik Styrman (D),Luleå HF,7,2,0,2,0.29,0,-1,https://www.eliteprospects.com/player/9850/fredrik-styrman,2019-2020,shl,Fredrik Styrman (D),D
Carl Mattsson (C/LW),Luleå HF,18,2,0,2,0.11,2,-2,https://www.eliteprospects.com/player/345164/carl-mattsson,2019-2020,shl,Carl Mattsson (C/LW),C/LW
David Rundqvist (C),Leksands IF,24,2,0,2,0.08,6,-2,https://www.eliteprospects.com/player/26483/david-rundqvist,2019-2020,shl,David Rundqvist (C),C
Victor Aronsson (D),IK Oskarshamn,10,1,1,2,0.20,16,1,https://www.eliteprospects.com/player/22008/victor-aronsson,2019-2020,shl,Victor Aronsson (D),D
Oscar Birgersson (C/W),Brynäs IF,14,1,1,2,0.14,4,2,https://www.eliteprospects.com/player/294296/oscar-birgersson,2019-2020,shl,Oscar Birgersson (C/W),C/W
Erik Walli Walterholm (RW/LW),Djurgårdens IF,20,1,1,2,0.10,6,1,https://www.eliteprospects.com/player/246501/erik-walli-walterholm,2019-2020,shl,Erik Walli Walterholm (RW/LW),RW/LW
Axel Ottosson (C/LW),Linköping HC,28,1,1,2,0.07,14,-5,https://www.eliteprospects.com/player/438/axel-ottosson,2019-2020,shl,Axel Ottosson (C/LW),C/LW
Filip Cederqvist (LW/RW),Växjö Lakers HC,30,1,1,2,0.07,2,1,https://www.eliteprospects.com/player/328238/filip-cederqvist,2019-2020,shl,Filip Cederqvist (LW/RW),LW/RW
Daniel Widing (RW),totals,35,1,1,2,0.06,4,-4,https://www.eliteprospects.com/player/355/daniel-widing,2019-2020,shl,Daniel Widing (RW),RW
Hampus Gustafsson (C/LW),Rögle BK,38,1,1,2,0.05,6,-3,https://www.eliteprospects.com/player/35336/hampus-gustafsson,2019-2020,shl,Hampus Gustafsson (C/LW),C/LW
Joachim Rohdin (RW),Brynäs IF,43,1,1,2,0.05,37,-8,https://www.eliteprospects.com/player/10515/joachim-rohdin,2019-2020,shl,Joachim Rohdin (RW),RW
Felix Schütz (C/W),IK Oskarshamn,6,0,2,2,0.33,0,-2,https://www.eliteprospects.com/player/10613/felix-schutz,2019-2020,shl,Felix Schütz (C/W),C/W
Peter Andersson (D),Växjö Lakers HC,9,0,2,2,0.22,8,-1,https://www.eliteprospects.com/player/10071/peter-andersson,2019-2020,shl,Peter Andersson (D),D
Gustaf Franzén (C/RW),IK Oskarshamn,11,0,2,2,0.18,2,-1,https://www.eliteprospects.com/player/86358/gustaf-franzen,2019-2020,shl,Gustaf Franzén (C/RW),C/RW
Emil Heineman (LW/RW),Leksands IF,11,0,2,2,0.18,4,-2,https://www.eliteprospects.com/player/381844/emil-heineman,2019-2020,shl,Emil Heineman (LW/RW),LW/RW
Lukas Zetterberg (RW),Brynäs IF,12,0,2,2,0.17,2,0,https://www.eliteprospects.com/player/212396/lukas-zetterberg,2019-2020,shl,Lukas Zetterberg (RW),RW
Anton Holm (LW/RW),Skellefteå AIK,15,0,2,2,0.13,2,0,https://www.eliteprospects.com/player/13339/anton-holm,2019-2020,shl,Anton Holm (LW/RW),LW/RW
Alexander Reichenberg (LW/C),IK Oskarshamn,17,0,2,2,0.12,4,-11,https://www.eliteprospects.com/player/38180/alexander-reichenberg,2019-2020,shl,Alexander Reichenberg (LW/C),LW/C
August Berg (D),Leksands IF,17,0,2,2,0.12,6,-3,https://www.eliteprospects.com/player/239233/august-berg,2019-2020,shl,August Berg (D),D
Dan Pettersson (C),Linköping HC,17,0,2,2,0.12,8,1,https://www.eliteprospects.com/player/16875/dan-pettersson,2019-2020,shl,Dan Pettersson (C),C
William Eklund (LW/C),Djurgårdens IF,20,0,2,2,0.10,4,-2,https://www.eliteprospects.com/player/394719/william-eklund,2019-2020,shl,William Eklund (LW/C),LW/C
Alexander Ljungkrantz (LW/RW),Brynäs IF,3,1,0,1,0.33,0,1,https://www.eliteprospects.com/player/403021/alexander-ljungkrantz,2019-2020,shl,Alexander Ljungkrantz (LW/RW),LW/RW
Oskar Kvist (LW/RW),Brynäs IF,7,1,0,1,0.14,0,2,https://www.eliteprospects.com/player/402325/oskar-kvist,2019-2020,shl,Oskar Kvist (LW/RW),LW/RW
Arvid Costmar (C),Linköping HC,8,1,0,1,0.13,0,0,https://www.eliteprospects.com/player/348012/arvid-costmar,2019-2020,shl,Arvid Costmar (C),C
Simon Robertsson (RW),Skellefteå AIK,8,1,0,1,0.13,0,1,https://www.eliteprospects.com/player/473175/simon-robertsson,2019-2020,shl,Simon Robertsson (RW),RW
Samuel Asklöf (C/W),Brynäs IF,9,1,0,1,0.11,0,0,https://www.eliteprospects.com/player/212329/samuel-asklof,2019-2020,shl,Samuel Asklöf (C/W),C/W
Johan Alm (D),IK Oskarshamn,10,1,0,1,0.10,16,-4,https://www.eliteprospects.com/player/10714/johan-alm,2019-2020,shl,Johan Alm (D),D
Isak Pantzare (D),IK Oskarshamn,14,1,0,1,0.07,2,-10,https://www.eliteprospects.com/player/147269/isak-pantzare,2019-2020,shl,Isak Pantzare (D),D
Zion Nybeck (W/C),HV71,15,1,0,1,0.07,0,0,https://www.eliteprospects.com/player/470015/zion-nybeck,2019-2020,shl,Zion Nybeck (W/C),W/C
Albin Grewe (LW/RW),Djurgårdens IF,19,1,0,1,0.05,6,2,https://www.eliteprospects.com/player/342488/albin-grewe,2019-2020,shl,Albin Grewe (LW/RW),LW/RW
Marcus Ersson (D),Brynäs IF,22,1,0,1,0.05,6,-11,https://www.eliteprospects.com/player/212330/marcus-ersson,2019-2020,shl,Marcus Ersson (D),D
Christoffer Persson (D),HV71,30,1,0,1,0.03,14,-2,https://www.eliteprospects.com/player/1708/christoffer-persson,2019-2020,shl,Christoffer Persson (D),D
Adam Wilsby (D),Skellefteå AIK,1,0,1,1,1.00,0,0,https://www.eliteprospects.com/player/295070/adam-wilsby,2019-2020,shl,Adam Wilsby (D),D
Felix Carenfelt (LW),Djurgårdens IF,2,0,1,1,0.50,0,2,https://www.eliteprospects.com/player/344709/felix-carenfelt,2019-2020,shl,Felix Carenfelt (LW),LW
Linus Skager (C/RW),Växjö Lakers HC,4,0,1,1,0.25,0,1,https://www.eliteprospects.com/player/294252/linus-skager,2019-2020,shl,Linus Skager (C/RW),C/RW
Jonatan Lundin Andersson (LW),Frölunda HC,6,0,1,1,0.17,0,1,https://www.eliteprospects.com/player/316517/jonatan-lundin-andersson,2019-2020,shl,Jonatan Lundin Andersson (LW),LW
Karl Henriksson (C),Frölunda HC,8,0,1,1,0.13,0,-1,https://www.eliteprospects.com/player/376987/karl-henriksson,2019-2020,shl,Karl Henriksson (C),C
Jakob Bondesson (D),Rögle BK,11,0,1,1,0.09,0,0,https://www.eliteprospects.com/player/329397/jakob-bondesson,2019-2020,shl,Jakob Bondesson (D),D
Oscar Lawner (LW/RW),Färjestad BK,21,0,1,1,0.05,6,-6,https://www.eliteprospects.com/player/349939/oscar-lawner,2019-2020,shl,Oscar Lawner (LW/RW),LW/RW
Jason Garrison (D),Djurgårdens IF,29,0,1,1,0.03,6,1,https://www.eliteprospects.com/player/24173/jason-garrison,2019-2020,shl,Jason Garrison (D),D
Anton Björkman (D),Linköping HC,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/243716/anton-bjorkman,2019-2020,shl,Anton Björkman (D),D
William Gustavsson (C/RW),Rögle BK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/350677/william-gustavsson,2019-2020,shl,William Gustavsson (C/RW),C/RW
Isak Rosén (W/C),Leksands IF,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/420269/isak-rosen,2019-2020,shl,Isak Rosén (W/C),W/C
Isak Renemark (D),Rögle BK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/387486/isak-renemark,2019-2020,shl,Isak Renemark (D),D
Michal Mrázik (RW/C),Linköping HC,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/388216/michal-mrazik,2019-2020,shl,Michal Mrázik (RW/C),RW/C
Richard Jägermyr (RW),Färjestad BK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/411919/richard-jagermyr,2019-2020,shl,Richard Jägermyr (RW),RW
Leo Lööf (D),Färjestad BK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/412461/leo-loof,2019-2020,shl,Leo Lööf (D),D
Lucas Edmonds (RW/LW),Växjö Lakers HC,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/418530/lucas-edmonds,2019-2020,shl,Lucas Edmonds (RW/LW),RW/LW
Ludwig Persson (LW/C),Frölunda HC,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/423614/ludwig-persson,2019-2020,shl,Ludwig Persson (LW/C),LW/C
Gabriel Säll (LW),Skellefteå AIK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/473174/gabriel-sall,2019-2020,shl,Gabriel Säll (LW),LW
Andreas Nilsson (RW),Luleå HF,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/484282/andreas-nilsson,2019-2020,shl,Andreas Nilsson (RW),RW
Oscar Tellström (RW),Luleå HF,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/487147/oscar-tellstrom,2019-2020,shl,Oscar Tellström (RW),RW
Albert Lyckåsen (D),Linköping HC,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/349388/albert-lyckasen,2019-2020,shl,Albert Lyckåsen (D),D
Adam Bäckstrand (C/RW),Växjö Lakers HC,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/348047/adam-backstrand,2019-2020,shl,Adam Bäckstrand (C/RW),C/RW
Jonathan Wikström (LW),HV71,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/345177/jonathan-wikstrom,2019-2020,shl,Jonathan Wikström (LW),LW
Liam Nilsson (C/RW),Malmö Redhawks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/342792/liam-nilsson,2019-2020,shl,Liam Nilsson (C/RW),C/RW
Eddie Levin (C/W),IK Oskarshamn,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/328002/eddie-levin,2019-2020,shl,Eddie Levin (C/W),C/W
William Danielsen (C/LW),Leksands IF,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/319488/william-danielsen,2019-2020,shl,William Danielsen (C/LW),C/LW
Simon Svensson (D),Växjö Lakers HC,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/302275/simon-svensson,2019-2020,shl,Simon Svensson (D),D
Casper Siösteen (C/LW),Örebro HK,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/295073/casper-siosteen,2019-2020,shl,Casper Siösteen (C/LW),C/LW
Gustav Olhaver (C/LW),Rögle BK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/212720/gustav-olhaver,2019-2020,shl,Gustav Olhaver (C/LW),C/LW
Mattias Bäckman (D),Linköping HC,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/12949/mattias-backman,2019-2020,shl,Mattias Bäckman (D),D
Adam Arvedson (D),Färjestad BK,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/350005/adam-arvedson,2019-2020,shl,Adam Arvedson (D),D
Elias Ekström (LW/RW),Örebro HK,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/349832/elias-ekstrom,2019-2020,shl,Elias Ekström (LW/RW),LW/RW
Fabian Nilsson (C/RW),Luleå HF,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/392423/fabian-nilsson,2019-2020,shl,Fabian Nilsson (C/RW),C/RW
Henrik Claeson (D),Luleå HF,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/386522/henrik-claeson,2019-2020,shl,Henrik Claeson (D),D
Abbe Broberg (LW/RW),Brynäs IF,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/382696/abbe-broberg,2019-2020,shl,Abbe Broberg (LW/RW),LW/RW
Sebastian Sundlöv (C),Brynäs IF,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/381676/sebastian-sundlov,2019-2020,shl,Sebastian Sundlöv (C),C
Ludvig Hedström (D),Djurgårdens IF,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/344853/ludvig-hedstrom,2019-2020,shl,Ludvig Hedström (D),D
William Persson (LW/RW),Skellefteå AIK,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/343380/william-persson,2019-2020,shl,William Persson (LW/RW),LW/RW
Gabriel Olsson (LW/RW),Leksands IF,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/331171/gabriel-olsson,2019-2020,shl,Gabriel Olsson (LW/RW),LW/RW
Maksims Semjonovs (C/W),Örebro HK,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/291874/maksims-semjonovs,2019-2020,shl,Maksims Semjonovs (C/W),C/W
Jesper Kandergård (C),Leksands IF,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/350038/jesper-kandergard,2019-2020,shl,Jesper Kandergård (C),C
William Alftberg (D),Brynäs IF,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/355320/william-alftberg,2019-2020,shl,William Alftberg (D),D
Johan Lundgren (W/C),Rögle BK,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/97246/johan-lundgren,2019-2020,shl,Johan Lundgren (W/C),W/C
Nils Thomasson (C),Växjö Lakers HC,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/345163/nils-thomasson,2019-2020,shl,Nils Thomasson (C),C
Axel Kumlin (D),Frölunda HC,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/346981/axel-kumlin,2019-2020,shl,Axel Kumlin (D),D
Samuel Eriksson (LW/RW),Färjestad BK,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/412442/samuel-eriksson,2019-2020,shl,Samuel Eriksson (LW/RW),LW/RW
Lucas Ramberg (D),Luleå HF,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/448927/lucas-ramberg,2019-2020,shl,Lucas Ramberg (D),D
William Magnusson (RW),Växjö Lakers HC,3,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/316557/william-magnusson,2019-2020,shl,William Magnusson (RW),RW
Jakob Ragnarsson (D),Rögle BK,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/304366/jakob-ragnarsson,2019-2020,shl,Jakob Ragnarsson (D),D
Anton Malmström (D),Djurgårdens IF,4,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/343315/anton-malmstrom,2019-2020,shl,Anton Malmström (D),D
Gustav Arvidsson (LW/RW),Rögle BK,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/344993/gustav-arvidsson,2019-2020,shl,Gustav Arvidsson (LW/RW),LW/RW
Daniel Kyrk (C/RW),Färjestad BK,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/349937/daniel-kyrk,2019-2020,shl,Daniel Kyrk (C/RW),C/RW
Karl Påhlsson (C/LW),HV71,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/345005/karl-pahlsson,2019-2020,shl,Karl Påhlsson (C/LW),C/LW
Elliot Ekmark (C),Linköping HC,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/411933/elliot-ekmark,2019-2020,shl,Elliot Ekmark (C),C
Oskar Magnusson (C/RW),Malmö Redhawks,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/401310/oskar-magnusson,2019-2020,shl,Oskar Magnusson (C/RW),C/RW
Adam Falk (C/LW),Djurgårdens IF,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/380727/adam-falk,2019-2020,shl,Adam Falk (C/LW),C/LW
Magnus Isaksson (C),Skellefteå AIK,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/2641/magnus-isaksson,2019-2020,shl,Magnus Isaksson (C),C
Oscar Bjerselius (C),Djurgårdens IF,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/343066/oscar-bjerselius,2019-2020,shl,Oscar Bjerselius (C),C
Anton Olsson (D),Malmö Redhawks,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/420461/anton-olsson,2019-2020,shl,Anton Olsson (D),D
Anton Widmark (C),Örebro HK,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/316209/anton-widmark,2019-2020,shl,Anton Widmark (C),C
Isac Jonsson (D),Rögle BK,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/344999/isac-jonsson,2019-2020,shl,Isac Jonsson (D),D
Daniel Torgersson (LW/RW),Frölunda HC,6,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/407408/daniel-torgersson,2019-2020,shl,Daniel Torgersson (LW/RW),LW/RW
Noah Andersson (C/RW),Färjestad BK,6,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/420455/noah-andersson,2019-2020,shl,Noah Andersson (C/RW),C/RW
