player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Dmitri Lugin (RW/LW),Admiral Vladivostok,60,13,9,22,0.37,64,-11,https://www.eliteprospects.com/player/19025/dmitri-lugin,2015-2016,khl,Dmitri Lugin (RW/LW),RW/LW
Maxim Karpov (RW),Dynamo Moskva,45,8,14,22,0.49,24,11,https://www.eliteprospects.com/player/92711/maxim-karpov,2015-2016,khl,Maxim Karpov (RW),RW
Alexei Sopin (LW/RW),totals,46,8,14,22,0.48,6,10,https://www.eliteprospects.com/player/9589/alexei-sopin,2015-2016,khl,Alexei Sopin (LW/RW),LW/RW
Andrei Loktionov (C),Lokomotiv Yaroslavl,56,8,14,22,0.39,32,13,https://www.eliteprospects.com/player/11867/andrei-loktionov,2015-2016,khl,Andrei Loktionov (C),C
Dan Sexton (RW),Neftekhimik Nizhnekamsk,33,7,15,22,0.67,2,3,https://www.eliteprospects.com/player/31223/dan-sexton,2015-2016,khl,Dan Sexton (RW),RW
Yegor Milovzorov (RW),Neftekhimik Nizhnekamsk,50,7,15,22,0.44,18,-1,https://www.eliteprospects.com/player/10492/yegor-milovzorov,2015-2016,khl,Yegor Milovzorov (RW),RW
Cade Fairchild (D),Metallurg Novokuznetsk,56,4,18,22,0.39,16,8,https://www.eliteprospects.com/player/9309/cade-fairchild,2015-2016,khl,Cade Fairchild (D),D
Kirill Koltsov (D),totals,39,2,20,22,0.56,32,-9,https://www.eliteprospects.com/player/9567/kirill-koltsov,2015-2016,khl,Kirill Koltsov (D),D
Denis Kazionov (LW),HK Sochi,50,13,8,21,0.42,94,9,https://www.eliteprospects.com/player/12232/denis-kazionov,2015-2016,khl,Denis Kazionov (LW),LW
Igor Polygalov (C),Neftekhimik Nizhnekamsk,39,11,10,21,0.54,14,-2,https://www.eliteprospects.com/player/18846/igor-polygalov,2015-2016,khl,Igor Polygalov (C),C
Fyodor Malykhin (C),Ak Bars Kazan,41,9,12,21,0.51,32,9,https://www.eliteprospects.com/player/77110/fyodor-malykhin,2015-2016,khl,Fyodor Malykhin (C),C
Maxim Khudyakov (C),Barys Astana,34,8,13,21,0.62,8,7,https://www.eliteprospects.com/player/83924/maxim-khudyakov,2015-2016,khl,Maxim Khudyakov (C),C
Pavel Chernov (C),Severstal Cherepovets,41,8,13,21,0.51,28,-2,https://www.eliteprospects.com/player/16748/pavel-chernov,2015-2016,khl,Pavel Chernov (C),C
Alexander Mereskin (C),Spartak Moskva,44,8,13,21,0.48,14,8,https://www.eliteprospects.com/player/22940/alexander-mereskin,2015-2016,khl,Alexander Mereskin (C),C
Joakim Lindström (RW),SKA St. Petersburg,47,8,13,21,0.45,24,-4,https://www.eliteprospects.com/player/229/joakim-lindstrom,2015-2016,khl,Joakim Lindström (RW),RW
Martin Zatovic (LW/C),Lada Togliatti,56,8,13,21,0.38,20,-5,https://www.eliteprospects.com/player/22645/martin-zatovic,2015-2016,khl,Martin Zatovic (LW/C),LW/C
Nikolai Zherdev (LW/RW),totals,49,7,14,21,0.43,20,-4,https://www.eliteprospects.com/player/8620/nikolai-zherdev,2015-2016,khl,Nikolai Zherdev (LW/RW),LW/RW
Konstantin Gorovikov (C),Dynamo Moskva,55,7,14,21,0.38,36,17,https://www.eliteprospects.com/player/15028/konstantin-gorovikov,2015-2016,khl,Konstantin Gorovikov (C),C
Renat Mamashev (D),HK Sochi,53,5,16,21,0.40,56,15,https://www.eliteprospects.com/player/13644/renat-mamashev,2015-2016,khl,Renat Mamashev (D),D
Michal Kempný (D),Avangard Omsk,59,5,16,21,0.36,46,18,https://www.eliteprospects.com/player/18088/michal-kempny,2015-2016,khl,Michal Kempný (D),D
Teemu Eronen (D),Vityaz Podolsk,46,4,17,21,0.46,16,-16,https://www.eliteprospects.com/player/17284/teemu-eronen,2015-2016,khl,Teemu Eronen (D),D
Dmitri Shitikov (RW),Vityaz Podolsk,45,12,8,20,0.44,18,1,https://www.eliteprospects.com/player/9583/dmitri-shitikov,2015-2016,khl,Dmitri Shitikov (RW),RW
Vladimir Tkachyov (C),Ak Bars Kazan,48,12,8,20,0.42,8,10,https://www.eliteprospects.com/player/77117/vladimir-tkachyov,2015-2016,khl,Vladimir Tkachyov (C),C
Vyacheslav Leshchenko (RW),Spartak Moskva,52,12,8,20,0.38,39,-2,https://www.eliteprospects.com/player/218244/vyacheslav-leshchenko,2015-2016,khl,Vyacheslav Leshchenko (RW),RW
Artyom Gareyev (LW/RW),Avtomobilist Yekaterinburg,46,10,10,20,0.43,45,2,https://www.eliteprospects.com/player/58691/artyom-gareyev,2015-2016,khl,Artyom Gareyev (LW/RW),LW/RW
Sergei Kostitsyn (RW/LW),Torpedo Nizhny Novgorod,51,10,10,20,0.39,40,2,https://www.eliteprospects.com/player/9653/sergei-kostitsyn,2015-2016,khl,Sergei Kostitsyn (RW/LW),RW/LW
Dmitri Vorobyov (D),Lada Togliatti,60,10,10,20,0.33,18,-11,https://www.eliteprospects.com/player/9603/dmitri-vorobyov,2015-2016,khl,Dmitri Vorobyov (D),D
Alexei Kruchinin (LW/C),Traktor Chelyabinsk,50,9,11,20,0.40,6,7,https://www.eliteprospects.com/player/90624/alexei-kruchinin,2015-2016,khl,Alexei Kruchinin (LW/C),LW/C
Vadim Krasnoslobodtsev (LW),Barys Astana,54,9,11,20,0.37,22,-3,https://www.eliteprospects.com/player/22132/vadim-krasnoslobodtsev,2015-2016,khl,Vadim Krasnoslobodtsev (LW),LW
Gunars Skvorcovs (W/C/D),Dinamo Riga,60,9,11,20,0.33,37,-9,https://www.eliteprospects.com/player/28763/gunars-skvorcovs,2015-2016,khl,Gunars Skvorcovs (W/C/D),W/C/D
Dmitri Vishnevsky (D),Dynamo Moskva,55,8,12,20,0.36,22,14,https://www.eliteprospects.com/player/24786/dmitri-vishnevsky,2015-2016,khl,Dmitri Vishnevsky (D),D
Milan Bartovic (RW/LW),HC Slovan Bratislava,60,8,12,20,0.33,28,2,https://www.eliteprospects.com/player/9634/milan-bartovic,2015-2016,khl,Milan Bartovic (RW/LW),RW/LW
Mikhail Fisenko (C),Admiral Vladivostok,57,7,13,20,0.35,77,-10,https://www.eliteprospects.com/player/10256/mikhail-fisenko,2015-2016,khl,Mikhail Fisenko (C),C
Geoff Kinrade (D),totals,60,7,13,20,0.33,35,0,https://www.eliteprospects.com/player/34094/geoff-kinrade,2015-2016,khl,Geoff Kinrade (D),D
Guntis Galvins (D),Dinamo Riga,59,3,17,20,0.34,39,-4,https://www.eliteprospects.com/player/12548/guntis-galvins,2015-2016,khl,Guntis Galvins (D),D
Igor Skorokhodov (RW),Severstal Cherepovets,53,11,8,19,0.36,12,-2,https://www.eliteprospects.com/player/20550/igor-skorokhodov,2015-2016,khl,Igor Skorokhodov (RW),RW
Alexei Kopeikin (LW),Sibir Novosibirsk,58,11,8,19,0.33,41,-3,https://www.eliteprospects.com/player/19570/alexei-kopeikin,2015-2016,khl,Alexei Kopeikin (LW),LW
Dmitri Sayustov (C),Admiral Vladivostok,57,10,9,19,0.33,18,5,https://www.eliteprospects.com/player/15176/dmitri-sayustov,2015-2016,khl,Dmitri Sayustov (C),C
Ansel Galimov (RW/C),Dynamo Moskva,45,8,11,19,0.42,30,8,https://www.eliteprospects.com/player/100695/ansel-galimov,2015-2016,khl,Ansel Galimov (RW/C),RW/C
Jere Sallinen (LW/C),Jokerit,50,8,11,19,0.38,79,8,https://www.eliteprospects.com/player/15136/jere-sallinen,2015-2016,khl,Jere Sallinen (LW/C),LW/C
Anton Glinkin (LW),Traktor Chelyabinsk,57,8,11,19,0.33,8,-6,https://www.eliteprospects.com/player/19579/anton-glinkin,2015-2016,khl,Anton Glinkin (LW),LW
Yevgeni Lapenkov (LW),totals,56,7,12,19,0.34,68,-16,https://www.eliteprospects.com/player/19079/yevgeni-lapenkov,2015-2016,khl,Yevgeni Lapenkov (LW),LW
Alexander Frolov (LW),Torpedo Nizhny Novgorod,47,6,13,19,0.40,14,9,https://www.eliteprospects.com/player/8591/alexander-frolov,2015-2016,khl,Alexander Frolov (LW),LW
Steven Seigo (D),Dinamo Riga,53,4,15,19,0.36,55,-16,https://www.eliteprospects.com/player/20567/steven-seigo,2015-2016,khl,Steven Seigo (D),D
Denis Denisov (D),CSKA Moskva,45,3,16,19,0.42,46,9,https://www.eliteprospects.com/player/9556/denis-denisov,2015-2016,khl,Denis Denisov (D),D
Yakov Rylov (D),Ak Bars Kazan,53,3,16,19,0.36,42,7,https://www.eliteprospects.com/player/17825/yakov-rylov,2015-2016,khl,Yakov Rylov (D),D
Vyacheslav Solodukhin (LW),Vityaz Podolsk,51,12,6,18,0.35,16,-12,https://www.eliteprospects.com/player/19032/vyacheslav-solodukhin,2015-2016,khl,Vyacheslav Solodukhin (LW),LW
Vyacheslav Osnovin (C),Traktor Chelyabinsk,60,12,6,18,0.30,34,-4,https://www.eliteprospects.com/player/123055/vyacheslav-osnovin,2015-2016,khl,Vyacheslav Osnovin (C),C
Alexander Gorshkov (LW/RW),Admiral Vladivostok,47,11,7,18,0.38,33,6,https://www.eliteprospects.com/player/98989/alexander-gorshkov,2015-2016,khl,Alexander Gorshkov (LW/RW),LW/RW
Nikolai Lemtyugov (LW/RW),Avangard Omsk,56,11,7,18,0.32,48,2,https://www.eliteprospects.com/player/9263/nikolai-lemtyugov,2015-2016,khl,Nikolai Lemtyugov (LW/RW),LW/RW
Martins Karsums (LW/RW),Dynamo Moskva,34,10,8,18,0.53,14,8,https://www.eliteprospects.com/player/9238/martins-karsums,2015-2016,khl,Martins Karsums (LW/RW),LW/RW
Artyom Lukoyanov (LW),Ak Bars Kazan,60,9,9,18,0.30,34,8,https://www.eliteprospects.com/player/93164/artyom-lukoyanov,2015-2016,khl,Artyom Lukoyanov (LW),LW
Tuukka Mäntylä (D),Medvescak Zagreb,48,8,10,18,0.38,64,-7,https://www.eliteprospects.com/player/2561/tuukka-mantyla,2015-2016,khl,Tuukka Mäntylä (D),D
Ilya Mikheyev (RW/LW),Avangard Omsk,52,8,10,18,0.35,16,11,https://www.eliteprospects.com/player/180935/ilya-mikheyev,2015-2016,khl,Ilya Mikheyev (RW/LW),RW/LW
Maxim Chudinov (D),SKA St. Petersburg,56,8,10,18,0.32,87,-13,https://www.eliteprospects.com/player/11858/maxim-chudinov,2015-2016,khl,Maxim Chudinov (D),D
Mathis Olimb (C),Jokerit,38,7,11,18,0.47,20,-5,https://www.eliteprospects.com/player/4225/mathis-olimb,2015-2016,khl,Mathis Olimb (C),C
Gleb Klimenko (LW/RW),Spartak Moskva,44,7,11,18,0.41,38,-9,https://www.eliteprospects.com/player/19470/gleb-klimenko,2015-2016,khl,Gleb Klimenko (LW/RW),LW/RW
Vladislav Kartayev (C),Lokomotiv Yaroslavl,52,7,11,18,0.35,30,12,https://www.eliteprospects.com/player/42432/vladislav-kartayev,2015-2016,khl,Vladislav Kartayev (C),C
Stanislav Chistov (LW),totals,49,6,12,18,0.37,8,-6,https://www.eliteprospects.com/player/8520/stanislav-chistov,2015-2016,khl,Stanislav Chistov (LW),LW
Mattias Sjögren (C),Ak Bars Kazan,54,6,12,18,0.33,32,1,https://www.eliteprospects.com/player/4040/mattias-sjogren,2015-2016,khl,Mattias Sjögren (C),C
Edwin Hedberg (LW/RW),Medvescak Zagreb,58,6,12,18,0.31,30,-1,https://www.eliteprospects.com/player/16833/edwin-hedberg,2015-2016,khl,Edwin Hedberg (LW/RW),LW/RW
Dmitri Pestunov (C),Traktor Chelyabinsk,53,5,13,18,0.34,32,-3,https://www.eliteprospects.com/player/9584/dmitri-pestunov,2015-2016,khl,Dmitri Pestunov (C),C
Vitali Menshikov (D),Sibir Novosibirsk,57,2,16,18,0.32,53,-3,https://www.eliteprospects.com/player/89389/vitali-menshikov,2015-2016,khl,Vitali Menshikov (D),D
Michel Miklik (LW/RW),totals,46,12,5,17,0.37,16,-3,https://www.eliteprospects.com/player/27294/michel-miklik,2015-2016,khl,Michel Miklik (LW/RW),LW/RW
Mario Kempe (W/C),Vityaz Podolsk,56,12,5,17,0.30,64,-14,https://www.eliteprospects.com/player/4407/mario-kempe,2015-2016,khl,Mario Kempe (W/C),W/C
Alexei Mikhnov (LW/RW),totals,42,10,7,17,0.40,14,0,https://www.eliteprospects.com/player/9353/alexei-mikhnov,2015-2016,khl,Alexei Mikhnov (LW/RW),LW/RW
Vasili Streltsov (C),Lada Togliatti,60,10,7,17,0.28,38,-1,https://www.eliteprospects.com/player/64528/vasili-streltsov,2015-2016,khl,Vasili Streltsov (C),C
Maxim Potapov (C/W),Spartak Moskva,40,9,8,17,0.43,10,-2,https://www.eliteprospects.com/player/20928/maxim-potapov,2015-2016,khl,Maxim Potapov (C/W),C/W
Roman Savchenko (D),Barys Astana,52,9,8,17,0.33,38,-1,https://www.eliteprospects.com/player/15289/roman-savchenko,2015-2016,khl,Roman Savchenko (D),D
Carl Klingberg (RW),Torpedo Nizhny Novgorod,55,9,8,17,0.31,26,-3,https://www.eliteprospects.com/player/9791/carl-klingberg,2015-2016,khl,Carl Klingberg (RW),RW
Pyotr Schastlivy (C),HK Sochi,46,8,9,17,0.37,21,7,https://www.eliteprospects.com/player/12245/pyotr-schastlivy,2015-2016,khl,Pyotr Schastlivy (C),C
Vladimir Bryukvin (LW),Dynamo Moskva,49,8,9,17,0.35,60,10,https://www.eliteprospects.com/player/159423/vladimir-bryukvin,2015-2016,khl,Vladimir Bryukvin (LW),LW
Alexander Komaristy (C/RW),Metallurg Novokuznetsk,50,8,9,17,0.34,78,-4,https://www.eliteprospects.com/player/28108/alexander-komaristy,2015-2016,khl,Alexander Komaristy (C/RW),C/RW
Ondrej Nemec (D),Severstal Cherepovets,55,8,9,17,0.31,30,-9,https://www.eliteprospects.com/player/9610/ondrej-nemec,2015-2016,khl,Ondrej Nemec (D),D
Vitali Sitnikov (LW/C),Yugra Khanty-Mansiysk,45,7,10,17,0.38,52,-3,https://www.eliteprospects.com/player/37363/vitali-sitnikov,2015-2016,khl,Vitali Sitnikov (LW/C),LW/C
Nikita Vyglazov (LW),Vityaz Podolsk,54,7,10,17,0.31,41,-5,https://www.eliteprospects.com/player/24625/nikita-vyglazov,2015-2016,khl,Nikita Vyglazov (LW),LW
Konstantin Pushkaryov (RW/LW),Barys Astana,55,7,10,17,0.31,77,-3,https://www.eliteprospects.com/player/9657/konstantin-pushkaryov,2015-2016,khl,Konstantin Pushkaryov (RW/LW),RW/LW
Anatoli Nikontsev (RW),Severstal Cherepovets,59,7,10,17,0.29,22,-1,https://www.eliteprospects.com/player/19013/anatoli-nikontsev,2015-2016,khl,Anatoli Nikontsev (RW),RW
Ilya Nikulin (D),Dynamo Moskva,35,6,11,17,0.49,18,6,https://www.eliteprospects.com/player/9558/ilya-nikulin,2015-2016,khl,Ilya Nikulin (D),D
Alexander Barabanov (RW/LW),SKA St. Petersburg,40,6,11,17,0.43,4,8,https://www.eliteprospects.com/player/87913/alexander-barabanov,2015-2016,khl,Alexander Barabanov (RW/LW),RW/LW
Bogdan Kiselevich (D),CSKA Moskva,50,4,13,17,0.34,41,15,https://www.eliteprospects.com/player/17755/bogdan-kiselevich,2015-2016,khl,Bogdan Kiselevich (D),D
Yegor Martynov (D),Traktor Chelyabinsk,44,2,15,17,0.39,22,-5,https://www.eliteprospects.com/player/92423/yegor-martynov,2015-2016,khl,Yegor Martynov (D),D
Pavel Medvedev (LW/RW),Yugra Khanty-Mansiysk,46,11,5,16,0.35,24,-10,https://www.eliteprospects.com/player/106970/pavel-medvedev,2015-2016,khl,Pavel Medvedev (LW/RW),LW/RW
Steve Moses (RW),SKA St. Petersburg,21,10,6,16,0.76,0,1,https://www.eliteprospects.com/player/38086/steve-moses,2015-2016,khl,Steve Moses (RW),RW
Maxim Mayorov (LW/RW),Salavat Yulaev Ufa,30,10,6,16,0.53,10,9,https://www.eliteprospects.com/player/12466/maxim-mayorov,2015-2016,khl,Maxim Mayorov (LW/RW),LW/RW
Alexander Pankov (LW/RW),Avtomobilist Yekaterinburg,49,10,6,16,0.33,28,-5,https://www.eliteprospects.com/player/77206/alexander-pankov,2015-2016,khl,Alexander Pankov (LW/RW),LW/RW
Kirill Lebedev (LW),Metallurg Novokuznetsk,24,8,8,16,0.67,8,7,https://www.eliteprospects.com/player/43446/kirill-lebedev,2015-2016,khl,Kirill Lebedev (LW),LW
Casey Wellman (C),Spartak Moskva,40,8,8,16,0.40,20,2,https://www.eliteprospects.com/player/17844/casey-wellman,2015-2016,khl,Casey Wellman (C),C
Stefano Giliati (LW/RW),Medvescak Zagreb,53,8,8,16,0.30,65,-8,https://www.eliteprospects.com/player/13627/stefano-giliati,2015-2016,khl,Stefano Giliati (LW/RW),LW/RW
Juuso Hietanen (D),Dynamo Moskva,57,8,8,16,0.28,43,9,https://www.eliteprospects.com/player/7426/juuso-hietanen,2015-2016,khl,Juuso Hietanen (D),D
Andrei Shefer (D),Severstal Cherepovets,46,7,9,16,0.35,47,-6,https://www.eliteprospects.com/player/9553/andrei-shefer,2015-2016,khl,Andrei Shefer (D),D
Igor Volkov (LW),totals,50,7,9,16,0.32,24,-12,https://www.eliteprospects.com/player/15026/igor-volkov,2015-2016,khl,Igor Volkov (LW),LW
Andrei Stepanov (RW),totals,53,7,9,16,0.30,39,-19,https://www.eliteprospects.com/player/19115/andrei-stepanov,2015-2016,khl,Andrei Stepanov (RW),RW
Tobias Viklund (D),Lada Togliatti,57,7,9,16,0.28,20,-6,https://www.eliteprospects.com/player/1295/tobias-viklund,2015-2016,khl,Tobias Viklund (D),D
David Booth (LW/RW),Admiral Vladivostok,23,6,10,16,0.70,30,1,https://www.eliteprospects.com/player/9402/david-booth,2015-2016,khl,David Booth (LW/RW),LW/RW
Alexander Popov (LW/C),Avangard Omsk,37,5,11,16,0.43,6,3,https://www.eliteprospects.com/player/16735/alexander-popov,2015-2016,khl,Alexander Popov (LW/C),LW/C
Dmitri Megalinsky (D),Avtomobilist Yekaterinburg,45,5,11,16,0.36,18,-4,https://www.eliteprospects.com/player/15679/dmitri-megalinsky,2015-2016,khl,Dmitri Megalinsky (D),D
Igor Ozhiganov (D),CSKA Moskva,50,5,11,16,0.32,36,15,https://www.eliteprospects.com/player/77242/igor-ozhiganov,2015-2016,khl,Igor Ozhiganov (D),D
Gints Meija (RW/C),Dinamo Riga,53,5,11,16,0.30,29,0,https://www.eliteprospects.com/player/12728/gints-meija,2015-2016,khl,Gints Meija (RW/C),RW/C
Kirill Rasskazov (C),totals,40,4,12,16,0.40,6,-4,https://www.eliteprospects.com/player/106193/kirill-rasskazov,2015-2016,khl,Kirill Rasskazov (C),C
Colby Genoway (RW/C),Medvescak Zagreb,48,4,12,16,0.33,34,-3,https://www.eliteprospects.com/player/11507/colby-genoway,2015-2016,khl,Colby Genoway (RW/C),RW/C
Nikolai Timashov (D),Avtomobilist Yekaterinburg,55,4,12,16,0.29,14,-3,https://www.eliteprospects.com/player/160651/nikolai-timashov,2015-2016,khl,Nikolai Timashov (D),D
Tom Wandell (C),Amur Khabarovsk,55,4,12,16,0.29,24,-8,https://www.eliteprospects.com/player/2021/tom-wandell,2015-2016,khl,Tom Wandell (C),C
Alexander Romanov (RW/C),Metallurg Novokuznetsk,59,4,12,16,0.27,56,1,https://www.eliteprospects.com/player/22185/alexander-romanov,2015-2016,khl,Alexander Romanov (RW/C),RW/C
Clay Wilson (D),HK Sochi,45,3,13,16,0.36,20,2,https://www.eliteprospects.com/player/11404/clay-wilson,2015-2016,khl,Clay Wilson (D),D
Andrei Ivanov (LW/C),totals,57,3,13,16,0.28,86,-12,https://www.eliteprospects.com/player/19752/andrei-ivanov,2015-2016,khl,Andrei Ivanov (LW/C),LW/C
Tomas Surovy (LW/C),HC Slovan Bratislava,59,3,13,16,0.27,42,-5,https://www.eliteprospects.com/player/8681/tomas-surovy,2015-2016,khl,Tomas Surovy (LW/C),LW/C
Andris Dzerins (C/W),Dinamo Riga,50,10,5,15,0.30,24,2,https://www.eliteprospects.com/player/7261/andris-dzerins,2015-2016,khl,Andris Dzerins (C/W),C/W
Alexander Kitarov (C/LW),Neftekhimik Nizhnekamsk,50,8,7,15,0.30,24,5,https://www.eliteprospects.com/player/58270/alexander-kitarov,2015-2016,khl,Alexander Kitarov (C/LW),C/LW
Kirill Voronin (RW/LW),Admiral Vladivostok,50,8,7,15,0.30,30,0,https://www.eliteprospects.com/player/106190/kirill-voronin,2015-2016,khl,Kirill Voronin (RW/LW),RW/LW
Ladislav Nagy (LW/RW),HC Slovan Bratislava,48,7,8,15,0.31,34,-7,https://www.eliteprospects.com/player/5522/ladislav-nagy,2015-2016,khl,Ladislav Nagy (LW/RW),LW/RW
Albert Yarullin (D),Ak Bars Kazan,46,6,9,15,0.33,40,4,https://www.eliteprospects.com/player/58559/albert-yarullin,2015-2016,khl,Albert Yarullin (D),D
Matt Gilroy (D),Spartak Moskva,49,6,9,15,0.31,12,-4,https://www.eliteprospects.com/player/16717/matt-gilroy,2015-2016,khl,Matt Gilroy (D),D
Alexander Osipov (D),Dynamo Moskva,49,6,9,15,0.31,34,7,https://www.eliteprospects.com/player/60812/alexander-osipov,2015-2016,khl,Alexander Osipov (D),D
Alexander Materukhin (LW),Dinamo Minsk,53,6,9,15,0.28,34,-2,https://www.eliteprospects.com/player/70417/alexander-materukhin,2015-2016,khl,Alexander Materukhin (LW),LW
Anton Lazarev (RW/LW),Salavat Yulaev Ufa,54,6,9,15,0.28,6,-2,https://www.eliteprospects.com/player/15179/anton-lazarev,2015-2016,khl,Anton Lazarev (RW/LW),RW/LW
Viktor Antipin (D),Metallurg Magnitogorsk,56,6,9,15,0.27,8,9,https://www.eliteprospects.com/player/47508/viktor-antipin,2015-2016,khl,Viktor Antipin (D),D
Alexander Nesterov (LW/RW),Salavat Yulaev Ufa,52,4,11,15,0.29,32,2,https://www.eliteprospects.com/player/19390/alexander-nesterov,2015-2016,khl,Alexander Nesterov (LW/RW),LW/RW
Alexei Vasilevsky (D),Avtomobilist Yekaterinburg,51,3,12,15,0.29,43,-5,https://www.eliteprospects.com/player/58554/alexei-vasilevsky,2015-2016,khl,Alexei Vasilevsky (D),D
Ilya Davydov (D),totals,53,2,13,15,0.28,30,1,https://www.eliteprospects.com/player/93510/ilya-davydov,2015-2016,khl,Ilya Davydov (D),D
Alexander Svitov (C),Ak Bars Kazan,47,8,6,14,0.30,47,-2,https://www.eliteprospects.com/player/3662/alexander-svitov,2015-2016,khl,Alexander Svitov (C),C
Yevgeni Ketov (RW),SKA St. Petersburg,55,8,6,14,0.25,76,4,https://www.eliteprospects.com/player/16751/yevgeni-ketov,2015-2016,khl,Yevgeni Ketov (RW),RW
Vitali Popov (C),Avtomobilist Yekaterinburg,57,8,6,14,0.25,12,-8,https://www.eliteprospects.com/player/77114/vitali-popov,2015-2016,khl,Vitali Popov (C),C
Stéphane Da Costa (C),CSKA Moskva,24,7,7,14,0.58,14,2,https://www.eliteprospects.com/player/14394/stephane-da-costa,2015-2016,khl,Stéphane Da Costa (C),C
Igor Mirnov (RW),Ak Bars Kazan,37,7,7,14,0.38,16,2,https://www.eliteprospects.com/player/11046/igor-mirnov,2015-2016,khl,Igor Mirnov (RW),RW
Roman Lyubimov (LW/RW),CSKA Moskva,52,7,7,14,0.27,25,9,https://www.eliteprospects.com/player/42434/roman-lyubimov,2015-2016,khl,Roman Lyubimov (LW/RW),LW/RW
Yury Alexandrov (D),Avangard Omsk,60,6,8,14,0.23,22,14,https://www.eliteprospects.com/player/9297/yury-alexandrov,2015-2016,khl,Yury Alexandrov (D),D
Alexander Syomin (LW),Metallurg Magnitogorsk,20,5,9,14,0.70,43,-2,https://www.eliteprospects.com/player/8633/alexander-syomin,2015-2016,khl,Alexander Syomin (LW),LW
Denis Kulyash (D),Avangard Omsk,39,5,9,14,0.36,65,4,https://www.eliteprospects.com/player/12300/denis-kulyash,2015-2016,khl,Denis Kulyash (D),D
Alexei Dostoinov (RW/LW),totals,42,5,9,14,0.33,32,-4,https://www.eliteprospects.com/player/18623/alexei-dostoinov,2015-2016,khl,Alexei Dostoinov (RW/LW),RW/LW
Niklas Hagman (LW),Jokerit,44,5,9,14,0.32,20,-3,https://www.eliteprospects.com/player/2680/niklas-hagman,2015-2016,khl,Niklas Hagman (LW),LW
Enver Lisin (RW),Salavat Yulaev Ufa,52,5,9,14,0.27,30,-11,https://www.eliteprospects.com/player/9255/enver-lisin,2015-2016,khl,Enver Lisin (RW),RW
Mikhail Glukhov (RW/C),Ak Bars Kazan,44,4,10,14,0.32,14,2,https://www.eliteprospects.com/player/10488/mikhail-glukhov,2015-2016,khl,Mikhail Glukhov (RW/C),RW/C
Tim Kennedy (C/LW),totals,47,4,10,14,0.30,28,-1,https://www.eliteprospects.com/player/11412/tim-kennedy,2015-2016,khl,Tim Kennedy (C/LW),C/LW
Ivan Vishnevsky (D),Salavat Yulaev Ufa,56,4,10,14,0.25,24,-1,https://www.eliteprospects.com/player/11890/ivan-vishnevsky,2015-2016,khl,Ivan Vishnevsky (D),D
Bogdan Potekhin (LW/RW),Metallurg Magnitogorsk,44,3,11,14,0.32,62,-5,https://www.eliteprospects.com/player/42437/bogdan-potekhin,2015-2016,khl,Bogdan Potekhin (LW/RW),LW/RW
