player,position,link,total_gp,total_g,total_a,total_tp,total_ppg,total_pim,total_pm,nhle_g,nhle_a,nhle_tp,nhle_ppg,legacy_veteran,new_veteran,non_vet_ufa,league,call_up_send_down,active
Denver Pierce,C,https://www.eliteprospects.com/player/177728/denver-pierce,4,0,1,1,0.25,12,-1,0.0,0.3,0.3,0.08,False,False,False,echl,—,False
Michael Doherty,RW/LW,https://www.eliteprospects.com/player/177744/michael-doherty,170,33,53,86,0.51,180,-2,8.9,14.3,23.2,0.14,False,False,False,echl,—,False
Erik Riska,C/LW,https://www.eliteprospects.com/player/17780/erik-riska,488,47,62,109,0.22,312,-46,19.7,26.0,45.8,0.09,True,False,False,liiga,—,False
Khalid Ibrahim,LW/RW,https://www.eliteprospects.com/player/177807/khalid-ibrahim,6,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,shl,—,False
Jonathan Rodensjö,C/LW,https://www.eliteprospects.com/player/177970/jonathan-rodensjo,13,1,0,1,0.08,0,0,0.4,0.0,0.4,0.03,False,False,False,shl,—,False
Philip Alftberg,D,https://www.eliteprospects.com/player/178012/philip-alftberg,3,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,shl,—,False
Adam Miller,C,https://www.eliteprospects.com/player/17807/adam-miller,62,16,31,47,0.76,67,-9,4.3,8.4,12.7,0.2,False,False,False,echl,—,False
Ned Lukacevic,LW/D,https://www.eliteprospects.com/player/17817/ned-lukacevic,8,1,1,2,0.25,0,-6,0.3,0.3,0.5,0.06,False,False,False,echl,—,False
Ludvig Carlsson,D,https://www.eliteprospects.com/player/178191/ludvig-carlsson,8,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,False,False,False,shl,—,False
Jesper Solomon Frisell,D,https://www.eliteprospects.com/player/178217/jesper-solomon-frisell,30,2,1,3,0.1,8,-1,0.5,0.3,0.8,0.03,False,False,False,echl,—,False
Tim Wahlgren,C/W,https://www.eliteprospects.com/player/178225/tim-wahlgren,10,1,1,2,0.2,0,1,0.4,0.4,0.9,0.09,False,False,False,shl,—,False
Yakov Rylov,D,https://www.eliteprospects.com/player/17825/yakov-rylov,462,34,94,128,0.28,320,0,21.1,58.3,79.4,0.17,True,False,False,khl,—,False
Sergei Peretyagin,D,https://www.eliteprospects.com/player/17826/sergei-peretyagin,134,2,7,9,0.07,50,-11,1.2,3.8,5.1,0.04,False,False,False,khl,—,False
Vyacheslav Belov,D,https://www.eliteprospects.com/player/17827/vyacheslav-belov,30,0,8,8,0.27,10,-1,0.0,5.0,5.0,0.17,False,False,False,khl,—,False
Santeri Sillanpää,F,https://www.eliteprospects.com/player/178270/santeri-sillanpaa,3,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,False,False,False,liiga,—,False
Rob Kwiet,D,https://www.eliteprospects.com/player/17833/rob-kwiet,50,5,16,21,0.42,41,-13,1.4,4.3,5.7,0.11,False,False,False,echl,—,False
Matt Beca,RW/C,https://www.eliteprospects.com/player/17834/matt-beca,12,4,4,8,0.67,4,2,1.1,1.1,2.2,0.18,False,False,False,slovakia,—,False
Chris Mueller,C/RW,https://www.eliteprospects.com/player/17839/chris-mueller,356,116,177,293,0.82,202,-53,51.0,77.9,128.9,0.36,True,False,False,ahl,—,False
Casey Wellman,C,https://www.eliteprospects.com/player/17844/casey-wellman,261,69,85,154,0.59,66,-35,33.2,42.8,76.0,0.29,True,False,False,liiga,—,False
Andrew Miller,C/RW,https://www.eliteprospects.com/player/17845/andrew-miller,263,66,130,196,0.75,76,14,30.6,60.2,90.7,0.34,True,False,False,khl,—,False
Dylan Carabia,D,https://www.eliteprospects.com/player/178461/dylan-carabia,218,4,17,21,0.1,152,-62,1.1,4.6,5.7,0.03,False,False,True,echl,—,False
Tim Hall,F,https://www.eliteprospects.com/player/17849/tim-hall,16,1,1,2,0.12,8,-9,0.3,0.3,0.5,0.03,False,False,False,echl,—,False
Alex Brink,C,https://www.eliteprospects.com/player/178524/alex-brink,60,8,11,19,0.32,77,-25,2.2,3.0,5.1,0.08,False,False,False,echl,—,False
Alex Tuch,RW,https://www.eliteprospects.com/player/178526/alex-tuch,675,222,268,490,0.73,291,91,209.7,256.8,466.5,0.69,True,False,False,nhl,—,False
Anthony Angello,RW/C,https://www.eliteprospects.com/player/178527/anthony-angello,370,75,73,148,0.4,341,3,34.7,33.2,67.9,0.18,True,False,False,ahl,—,False
Evan Stoflet,D,https://www.eliteprospects.com/player/17857/evan-stoflet,45,1,8,9,0.2,50,-13,0.3,2.2,2.4,0.05,False,False,False,echl,—,False
Tomas Harkabus,F,https://www.eliteprospects.com/player/178676/tomas-harkabus,43,4,4,8,0.19,12,-10,1.5,1.5,3.0,0.07,False,False,False,czechia,—,False
Lukas Vrana,F,https://www.eliteprospects.com/player/178684/lukas-vrana,1,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,False,False,False,czechia,—,False
Tyler Bird,RW,https://www.eliteprospects.com/player/178706/tyler-bird,485,111,129,240,0.49,394,-13,30.0,35.3,65.3,0.13,True,False,False,echl,—,False
Denis Lyapustin,F,https://www.eliteprospects.com/player/178712/denis-lyapustin,2,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,khl,—,False
Andy Reiss,D/LW,https://www.eliteprospects.com/player/17874/andy-reiss,39,2,8,10,0.26,10,-7,0.7,3.0,3.7,0.09,False,False,False,del,—,False
Steffen Tölzer,D,https://www.eliteprospects.com/player/17875/steffen-tolzer,271,11,46,57,0.21,110,-12,4.1,17.0,21.1,0.08,True,False,False,del,—,False
Benedikt Schopper,D,https://www.eliteprospects.com/player/17877/benedikt-schopper,303,9,46,55,0.18,228,37,3.3,17.0,20.4,0.07,True,False,False,del,—,False
Christoph Ullmann,C,https://www.eliteprospects.com/player/17880/christoph-ullmann,222,39,39,78,0.35,100,-16,14.4,14.4,28.9,0.13,False,False,True,del,—,False
Aleksander Polaczek,LW,https://www.eliteprospects.com/player/17881/aleksander-polaczek,147,11,11,22,0.15,177,-18,4.1,4.1,8.1,0.06,False,False,False,del,—,False
Antti Jaatinen,D,https://www.eliteprospects.com/player/17884/antti-jaatinen,263,9,24,33,0.13,122,-61,3.8,10.1,13.9,0.05,True,False,False,liiga,—,False
Peter Huzevka,C,https://www.eliteprospects.com/player/17885/peter-huzevka,170,24,37,61,0.36,74,1,7.1,10.5,17.5,0.1,False,False,False,slovakia,—,False
Sebastian Björnstad,D,https://www.eliteprospects.com/player/178860/sebastian-bjornstad,11,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,False,False,False,shl,—,False
Jay Dickman,C/LW,https://www.eliteprospects.com/player/178861/jay-dickman,439,152,222,374,0.85,346,-32,41.1,59.9,101.0,0.23,True,False,False,echl,—,False
Marcel Hascak,RW,https://www.eliteprospects.com/player/17887/marcel-hascak,339,165,149,314,0.93,216,80,49.2,44.4,93.6,0.28,True,False,False,slovakia,—,False
Patrick Buzas,C/LW,https://www.eliteprospects.com/player/17889/patrick-buzas,251,16,20,36,0.14,116,-19,5.9,7.4,13.3,0.05,False,False,True,del,—,False
Raphael Díaz,D,https://www.eliteprospects.com/player/17892/raphael-diaz,466,67,176,243,0.52,263,122,27.0,71.0,98.0,0.21,True,False,False,nl,—,False
Roman Wick,LW/RW,https://www.eliteprospects.com/player/17894/roman-wick,233,59,73,132,0.57,106,27,23.6,29.2,52.8,0.23,False,False,True,nl,—,False
Chris Calnan,RW,https://www.eliteprospects.com/player/178940/chris-calnan,5,1,1,2,0.4,6,-2,0.3,0.3,0.5,0.1,False,False,False,echl,—,False
Gavin Bayreuther,D,https://www.eliteprospects.com/player/178941/gavin-bayreuther,475,40,153,193,0.41,288,-12,20.2,79.5,99.7,0.21,True,False,False,ahl,—,False
Vojtech Tomi,LW,https://www.eliteprospects.com/player/178999/vojtech-tomi,88,12,5,17,0.19,58,7,4.4,1.8,6.3,0.07,False,False,False,czechia,—,False
Edgars Brancis,C,https://www.eliteprospects.com/player/17900/edgars-brancis,49,12,10,22,0.45,48,-10,3.4,2.8,6.2,0.13,False,False,False,slovakia,—,False
Ondrej Vesely,LW,https://www.eliteprospects.com/player/17903/ondrej-vesely,144,14,30,44,0.31,155,-14,5.2,11.1,16.3,0.11,False,False,False,czechia,—,False
Peter Jánský,LW,https://www.eliteprospects.com/player/17904/peter-jansky,82,12,9,21,0.26,42,-12,4.4,3.3,7.8,0.1,False,False,False,czechia,—,False
Tomas Netik,LW/RW,https://www.eliteprospects.com/player/17905/tomas-netik,100,19,36,55,0.55,52,-1,6.5,11.7,18.2,0.18,False,False,False,slovakia,—,False
Pavel Kubis,LW/RW,https://www.eliteprospects.com/player/17907/pavel-kubis,341,69,72,141,0.41,340,-24,25.5,26.6,52.2,0.15,True,False,False,czechia,—,False
Jakub Rufati,C,https://www.eliteprospects.com/player/179086/jakub-rufati,9,0,0,0,0.0,0,-3,0.0,0.0,0.0,0.0,False,False,False,slovakia,—,False
Jiri Cetkovsky,LW,https://www.eliteprospects.com/player/17909/jiri-cetkovsky,45,5,8,13,0.29,49,-7,1.4,2.2,3.6,0.08,False,False,False,slovakia,—,False
Lukas Durkech,D,https://www.eliteprospects.com/player/179094/lukas-durkech,10,0,0,0,0.0,0,-2,0.0,0.0,0.0,0.0,False,False,False,slovakia,—,False
Radoslav Gábor,D,https://www.eliteprospects.com/player/179096/radoslav-gabor,1,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,slovakia,—,False
Marco Hochel,D,https://www.eliteprospects.com/player/179148/marco-hochel,6,0,1,1,0.17,4,-6,0.0,0.3,0.3,0.05,False,False,False,slovakia,—,False
Adam Spankovic,F/D,https://www.eliteprospects.com/player/179157/adam-spankovic,65,7,3,10,0.15,4,-2,2.0,0.8,2.8,0.04,False,False,False,slovakia,—,False
Boris Sádecký,C,https://www.eliteprospects.com/player/179158/boris-sadecky,249,31,53,84,0.34,104,-6,9.4,15.9,25.2,0.1,False,False,True,slovakia,—,False
Jamie Schaafsma,LW,https://www.eliteprospects.com/player/17916/jamie-schaafsma,238,68,91,159,0.67,196,45,18.4,24.6,42.9,0.18,False,False,True,echl,—,False
Oliver Pataky,RW,https://www.eliteprospects.com/player/179165/oliver-pataky,39,2,8,10,0.26,12,-18,0.6,2.2,2.8,0.07,False,False,False,slovakia,—,False
Róbert Mokrohajský,RW,https://www.eliteprospects.com/player/179170/robert-mokrohajsky,2,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,False,False,False,slovakia,—,False
David Stransky,D,https://www.eliteprospects.com/player/179173/david-stransky,96,4,15,19,0.2,20,10,1.1,4.2,5.3,0.06,False,False,False,slovakia,—,False
Dominik Novák,LW,https://www.eliteprospects.com/player/179176/dominik-novak,58,2,6,8,0.14,32,-8,0.6,1.7,2.2,0.04,False,False,False,slovakia,—,False
Nicklas Lindberg,C,https://www.eliteprospects.com/player/1794/nicklas-lindberg,37,4,18,22,0.59,20,7,1.1,4.9,5.9,0.16,False,False,False,echl,—,False
Leo Thomas,F,https://www.eliteprospects.com/player/17952/leo-thomas,26,4,10,14,0.54,17,13,1.1,2.7,3.8,0.15,False,False,False,echl,—,False
Mike Moore,D,https://www.eliteprospects.com/player/17962/mike-moore,315,28,68,96,0.3,326,12,10.7,25.5,36.2,0.11,True,False,False,del,—,False
Sebastian Osterloh,D,https://www.eliteprospects.com/player/17964/sebastian-osterloh,45,1,4,5,0.11,32,-4,0.4,1.5,1.8,0.04,False,False,False,del,—,False
Patrick Reimer,RW,https://www.eliteprospects.com/player/17965/patrick-reimer,370,135,182,317,0.86,177,46,49.9,67.3,117.3,0.32,True,False,False,del,—,False
Petteri Nummelin,D,https://www.eliteprospects.com/player/1797/petteri-nummelin,27,5,14,19,0.7,2,2,2.1,5.9,8.0,0.3,False,False,False,liiga,—,False
Andrei Kuteikin,D,https://www.eliteprospects.com/player/17975/andrei-kuteikin,223,29,49,78,0.35,121,29,18.0,30.4,48.4,0.22,False,False,True,khl,—,False
Kevin Hecquefeuille,D,https://www.eliteprospects.com/player/17990/kevin-hecquefeuille,42,7,8,15,0.36,24,-24,2.8,3.2,6.0,0.14,False,False,False,nl,—,False
Mathias Seger,D,https://www.eliteprospects.com/player/17995/mathias-seger,126,5,28,33,0.26,88,40,2.0,11.2,13.2,0.1,False,False,False,nl,—,False
David Printz,D,https://www.eliteprospects.com/player/18/david-printz,229,2,28,30,0.13,214,-34,0.8,11.7,12.5,0.05,False,False,True,shl,—,False
Jake Bischoff,D,https://www.eliteprospects.com/player/180081/jake-bischoff,423,29,90,119,0.28,226,-24,13.1,40.9,54.0,0.13,True,False,False,khl,—,False
Roman Derlyuk,D,https://www.eliteprospects.com/player/18010/roman-derlyuk,65,2,5,7,0.11,46,-12,0.9,2.1,3.0,0.05,False,False,False,slovakia,—,False
Mark Fayne,D,https://www.eliteprospects.com/player/18011/mark-fayne,161,8,25,33,0.2,46,-6,4.6,14.9,19.6,0.12,False,False,False,ahl,—,False
William Wikman,LW/RW,https://www.eliteprospects.com/player/180159/william-wikman,216,30,34,64,0.3,58,-1,12.9,14.6,27.5,0.13,False,False,True,shl,—,False
Matt McKnight,C,https://www.eliteprospects.com/player/18016/matt-mcknight,55,9,13,22,0.4,4,-15,3.3,4.8,8.1,0.15,False,False,False,del,—,False
Brian Ihnacak,C/RW,https://www.eliteprospects.com/player/18019/brian-ihnacak,191,60,80,140,0.73,271,6,20.2,26.1,46.3,0.24,False,False,True,slovakia,—,False
Albin Storm,C/LW,https://www.eliteprospects.com/player/180201/albin-storm,19,0,0,0,0.0,2,-3,0.0,0.0,0.0,0.0,False,False,False,shl,—,False
Maxim Semyonov,D,https://www.eliteprospects.com/player/18024/maxim-semyonov,239,3,28,31,0.13,152,-35,1.9,17.4,19.2,0.08,False,False,True,khl,—,False
Jacob Lundegård,D,https://www.eliteprospects.com/player/180252/jacob-lundegard,1,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,shl,—,False
Roman Tománek,RW,https://www.eliteprospects.com/player/18032/roman-tomanek,56,15,28,43,0.77,16,10,4.2,7.8,12.0,0.21,False,False,False,slovakia,—,False
Benjamin Dieudé-Fauvel,D,https://www.eliteprospects.com/player/18043/benjamin-dieude-fauvel,103,7,14,21,0.2,137,-30,1.9,3.8,5.7,0.06,False,False,False,echl,—,False
Marco Insam,D,https://www.eliteprospects.com/player/18047/marco-insam,59,8,11,19,0.32,12,2,3.4,4.6,8.0,0.14,False,False,False,liiga,—,False
Severi Sillanpää,C,https://www.eliteprospects.com/player/18051/severi-sillanpaa,195,14,29,43,0.22,38,-37,5.9,12.2,18.1,0.09,False,False,True,liiga,—,False
Urho Vaakanainen,D,https://www.eliteprospects.com/player/180538/urho-vaakanainen,451,22,87,109,0.24,170,18,11.2,62.0,73.2,0.16,True,False,False,nhl,—,False
Frank Hördler,D,https://www.eliteprospects.com/player/18054/frank-hordler,315,34,91,125,0.4,271,42,12.6,33.7,46.2,0.15,True,False,False,del,—,False
Florian Busch,LW,https://www.eliteprospects.com/player/18058/florian-busch,157,23,48,71,0.45,62,16,8.5,17.8,26.3,0.17,False,False,False,del,—,False
André Rankel,LW,https://www.eliteprospects.com/player/18059/andre-rankel,219,54,51,105,0.48,116,15,20.0,18.9,38.8,0.18,False,False,True,del,—,False
Andrei Antonov,D,https://www.eliteprospects.com/player/18067/andrei-antonov,36,0,8,8,0.22,23,-17,0.0,5.0,5.0,0.14,False,False,False,khl,—,False
Alexander Kulakov,C/RW,https://www.eliteprospects.com/player/18069/alexander-kulakov,88,8,12,20,0.23,28,-8,5.0,7.4,12.4,0.14,False,False,False,khl,—,False
Grant Hutton,D,https://www.eliteprospects.com/player/180691/grant-hutton,287,23,63,86,0.3,146,-16,10.7,28.8,39.5,0.14,True,False,False,ahl,NHL ↕ AHL,False
Sergei Demagin,LW,https://www.eliteprospects.com/player/18072/sergei-demagin,48,2,3,5,0.1,16,-12,1.2,1.9,3.1,0.06,False,False,False,khl,—,False
Andrei Mikhalyov,C/LW,https://www.eliteprospects.com/player/18073/andrei-mikhalyov,53,2,2,4,0.08,14,-2,1.2,1.2,2.5,0.05,False,False,False,khl,—,False
Kody McDonald,RW/C,https://www.eliteprospects.com/player/180744/kody-mcdonald,56,8,13,21,0.38,124,5,2.2,3.5,5.7,0.1,False,False,False,echl,—,False
Alexei Ugarov,LW,https://www.eliteprospects.com/player/18078/alexei-ugarov,85,8,15,23,0.27,40,3,5.0,9.3,14.3,0.17,False,False,False,khl,—,False
Braydon Barker,D,https://www.eliteprospects.com/player/180781/braydon-barker,50,3,5,8,0.16,18,-2,0.8,1.4,2.2,0.04,False,False,False,echl,—,False
Dmitri Meleshko,LW/RW,https://www.eliteprospects.com/player/18079/dmitri-meleshko,59,4,4,8,0.14,2,-15,2.5,2.5,5.0,0.08,False,False,False,khl,—,False
Jan Kovář,C,https://www.eliteprospects.com/player/18083/jan-kova%C5%99,553,150,335,485,0.88,550,68,71.0,155.5,226.4,0.41,True,False,False,nl,—,False
Radko Gudas,D,https://www.eliteprospects.com/player/18085/radko-gudas,759,35,144,179,0.24,900,89,35.0,144.0,179.0,0.24,True,False,False,nhl,—,False
Martin Rohan,D,https://www.eliteprospects.com/player/18086/martin-rohan,278,8,39,47,0.17,95,-1,3.0,14.4,17.4,0.06,True,False,False,czechia,—,False
Matej Stritesky,D,https://www.eliteprospects.com/player/18087/matej-stritesky,427,40,88,128,0.3,271,-8,14.8,32.6,47.4,0.11,True,False,False,czechia,—,False
Michal Kempný,D,https://www.eliteprospects.com/player/18088/michal-kempny,481,39,136,175,0.36,320,117,25.6,85.6,111.2,0.23,True,False,False,shl,—,False
Roman Horák,C,https://www.eliteprospects.com/player/18089/roman-horak,560,165,220,385,0.69,186,66,72.9,94.4,167.2,0.3,True,False,False,czechia,—,False
Jan Rutta,D,https://www.eliteprospects.com/player/18090/jan-rutta,575,50,135,185,0.32,308,55,33.4,98.3,131.7,0.23,True,False,False,nl,—,False
Jan Stransky,RW/LW,https://www.eliteprospects.com/player/18091/jan-stransky,480,65,67,132,0.28,308,-13,24.0,24.8,48.8,0.1,True,False,False,czechia,—,False
Ales Jezek,D/F,https://www.eliteprospects.com/player/18092/ales-jezek,150,9,13,22,0.15,228,-3,2.5,3.6,6.2,0.04,False,False,False,slovakia,—,False
Kevin Rooney,C/LW,https://www.eliteprospects.com/player/180925/kevin-rooney,617,79,99,178,0.29,298,-28,53.2,59.2,112.5,0.18,True,False,False,nhl,NHL ↕ AHL,False
Nick Roberto,F,https://www.eliteprospects.com/player/180928/nick-roberto,82,9,15,24,0.29,28,2,2.4,4.1,6.5,0.08,False,False,False,echl,—,False
Robert Kousal,C/LW,https://www.eliteprospects.com/player/18093/robert-kousal,506,104,211,315,0.62,369,29,41.9,84.0,125.9,0.25,True,False,False,czechia,—,False
Ilya Mikheyev,RW/LW,https://www.eliteprospects.com/player/180935/ilya-mikheyev,651,160,163,323,0.5,116,97,136.4,140.2,276.6,0.42,True,False,False,nhl,—,False
Zdeněk Okál,LW/RW,https://www.eliteprospects.com/player/18094/zdenek-okal,325,53,64,117,0.36,279,-30,19.6,23.7,43.3,0.13,True,False,False,czechia,—,False
Ondrej Palat,LW/RW,https://www.eliteprospects.com/player/18097/ondrej-palat,735,141,253,394,0.54,222,59,141.0,253.0,394.0,0.54,True,False,False,nhl,—,False
Dominik Pacovský,LW/RW,https://www.eliteprospects.com/player/18098/dominik-pacovsky,150,32,29,61,0.41,68,4,11.8,10.7,22.6,0.15,False,False,False,czechia,—,False
Tomas Dolezal,LW,https://www.eliteprospects.com/player/18099/tomas-dolezal,7,1,0,1,0.14,27,-2,0.4,0.0,0.4,0.06,False,False,False,czechia,—,False
Tadas Kumeliauskas,C/RW,https://www.eliteprospects.com/player/18101/tadas-kumeliauskas,37,9,16,25,0.68,24,7,3.8,6.7,10.5,0.28,False,False,False,liiga,—,False
Tommaso Traversa,C/LW,https://www.eliteprospects.com/player/18104/tommaso-traversa,67,17,8,25,0.37,75,-4,4.6,2.2,6.8,0.1,False,False,False,echl,—,False
Miks Indrasis,LW/RW,https://www.eliteprospects.com/player/18106/miks-indrasis,502,111,171,282,0.56,170,-46,63.7,93.6,157.3,0.31,True,False,False,slovakia,Czechia ↕ Slovakia,False
Vladislav Arbuzov,D,https://www.eliteprospects.com/player/181078/vladislav-arbuzov,36,0,3,3,0.08,34,-15,0.0,1.9,1.9,0.05,False,False,False,khl,—,False
Mitch Atkins,F,https://www.eliteprospects.com/player/181153/mitch-atkins,3,0,0,0,0.0,0,-1,0.0,0.0,0.0,0.0,False,False,False,echl,—,False
Mats Rosseli-Olsen,LW,https://www.eliteprospects.com/player/18116/mats-rosseli-olsen,383,45,81,126,0.33,339,28,19.3,34.8,54.2,0.14,True,False,False,shl,—,False
Alexander Weiß,C/LW,https://www.eliteprospects.com/player/18122/alexander-wei%C3%9F,308,67,52,119,0.39,215,-31,24.8,19.2,44.0,0.14,True,False,False,del,—,False
Jens Baxmann,D/F,https://www.eliteprospects.com/player/18123/jens-baxmann,276,12,43,55,0.2,140,4,4.4,15.9,20.3,0.07,True,False,False,del,—,False
Thomas Pielmeier,RW,https://www.eliteprospects.com/player/18125/thomas-pielmeier,94,3,6,9,0.1,55,-10,1.1,2.2,3.3,0.04,False,False,False,del,—,False
Jesper Williamsson,D,https://www.eliteprospects.com/player/18130/jesper-williamsson,196,8,17,25,0.13,88,-27,3.4,7.3,10.8,0.06,False,False,True,shl,—,False
Ilya Solaryov,C,https://www.eliteprospects.com/player/18140/ilya-solaryov,27,0,1,1,0.04,43,-5,0.0,0.6,0.6,0.02,False,False,False,khl,—,False
Erik Embrich,C/LW,https://www.eliteprospects.com/player/181420/erik-embrich,35,4,3,7,0.2,14,-8,1.1,1.0,2.1,0.06,False,False,False,slovakia,—,False
Beau McCue,RW,https://www.eliteprospects.com/player/181543/beau-mccue,17,0,2,2,0.12,8,-1,0.0,0.5,0.5,0.03,False,False,False,echl,—,False
Karl Fabricius,LW,https://www.eliteprospects.com/player/182/karl-fabricius,306,36,42,78,0.25,54,20,15.5,18.1,33.5,0.11,True,False,False,shl,—,False
Tamas Reszegh,C/RW,https://www.eliteprospects.com/player/182140/tamas-reszegh,34,11,11,22,0.65,6,1,3.1,3.1,6.2,0.18,False,False,False,slovakia,—,False
Dmitri Markovin,LW,https://www.eliteprospects.com/player/182166/dmitri-markovin,139,16,24,40,0.29,41,-10,9.9,14.9,24.8,0.18,False,False,False,khl,—,False
Daniel Krenzelok,D,https://www.eliteprospects.com/player/182172/daniel-krenzelok,142,4,12,16,0.11,70,-16,1.5,4.4,5.9,0.04,False,False,False,czechia,—,False
Zac Dalpe,C/RW,https://www.eliteprospects.com/player/18240/zac-dalpe,395,142,93,235,0.59,271,-11,65.8,44.3,110.1,0.28,True,False,False,ahl,—,False
